snr,experiment_name,source_wav_id,chunk_index,y_true_w_m2,region,weight_randomforest,weight_conformer,weight_alexnet,weighted_diagonal_w_m2_squared,weighted_cross_w_m2_squared,ensemble_minus_best_single_sse_w_m2_squared,ensemble_minus_equal_sse_w_m2_squared,prediction_randomforest_w_m2,residual_randomforest_w_m2,sse_randomforest_w_m2_squared,miss_randomforest,false_alarm_randomforest,prediction_conformer_w_m2,residual_conformer_w_m2,sse_conformer_w_m2_squared,miss_conformer,false_alarm_conformer,prediction_alexnet_w_m2,residual_alexnet_w_m2,sse_alexnet_w_m2_squared,miss_alexnet,false_alarm_alexnet,prediction_ensemble__inner_holdout_w_m2,residual_ensemble__inner_holdout_w_m2,sse_ensemble__inner_holdout_w_m2_squared,miss_ensemble__inner_holdout,false_alarm_ensemble__inner_holdout,prediction_equal_offline_w_m2,residual_equal_offline_w_m2,sse_equal_offline_w_m2_squared,miss_equal_offline,false_alarm_equal_offline
-8,2025.06.18_0.3_3,index=13.496023,25,496023.3525,above_onb,0.21586592770911422,0.515518634944208,0.2686154373466777,127060664.366481,-33400259.447555773,58791483.256349236,-115016832.37329836,486446.125,-9577.227499999979,91723286.58675584,0,0,501928.34375,5904.991250000021,34868921.66257681,0,0,456358.59375,-39664.75874999998,1573293086.6957,0,0,486345.521910507,-9677.83058949298,93660404.91892605,0,0,481577.6875,-14445.664999999979,208677237.2922244,0,0
-8,2025.06.18_0.3_3,index=13.496023,26,496023.3525,above_onb,0.21586592770911422,0.515518634944208,0.2686154373466777,576138188.8269101,-207155980.62208527,345880583.05260026,292619886.56318563,480980.84375,-15042.508749999979,226277069.49382594,0,0,542087.9375,46064.58500000002,2121945991.2222269,0,0,491216.9375,-4806.414999999979,23101625.152224798,0,0,515232.2621047856,19208.909604785615,368982208.20482504,0,0,504761.90625,8738.553750000021,76362321.64163943,0,0
-8,2025.06.18_0.3_3,index=13.496023,27,496023.3525,above_onb,0.21586592770911422,0.515518634944208,0.2686154373466777,58281571.33135086,-16833063.682632733,524611.6892670989,-88562521.85955206,473825.6875,-22197.66499999998,492736331.4522241,0,0,502420.53125,6397.178750000021,40923895.95945183,0,0,477617.125,-18406.22749999998,338789210.7817555,0,0,489585.30095867795,-6438.051541322027,41448507.64871893,0,0,484621.1145833333,-11402.237916666665,130011029.50827098,0,0
-8,2025.06.18_0.3_3,index=13.496023,28,496023.3525,above_onb,0.21586592770911422,0.515518634944208,0.2686154373466777,295934401.85435724,90133246.48667225,336098336.4755223,-475750412.76682544,453120.9375,-42902.41499999998,1840617212.8322232,0,0,503092.25,7068.897500000021,49969311.865506545,0,0,443786.65625,-52236.69624999998,2728672435.114762,0,0,476374.7482660848,-19648.60423391516,386067648.3410288,0,0,466666.6145833333,-29356.737916666665,861818061.1078542,0,0
-8,2025.06.18_0.3_3,index=13.496023,29,496023.3525,above_onb,0.21586592770911422,0.515518634944208,0.2686154373466777,356608427.4742008,-173147607.84468368,176896290.27662686,162258328.81975153,476698.0625,-19325.28999999998,373466833.5840992,0,0,531724.625,35701.27250000002,1274580858.1192577,0,0,493461.21875,-2562.133749999979,6564529.352888955,0,0,509568.12343307654,13544.770933076565,183460819.6295158,0,0,500627.96875,4604.616250000021,21202490.809764255,0,0
-8,2025.06.18_0.3_3,index=13.496023,30,496023.3525,above_onb,0.21586592770911422,0.515518634944208,0.2686154373466777,324561355.472023,-241852954.2258703,-20938811.183103234,82417125.60590242,485842.625,-10180.727499999979,103647212.42925583,0,0,528920.75,32897.39750000002,1082238762.2730076,0,0,474925.78125,-21097.57124999998,445107512.6488257,0,0,505117.76843760436,9094.415937604383,82708401.2461526,0,0,496563.0520833333,539.6995833333349,291275.64025017526,0,0
-8,2025.06.18_0.3_3,index=13.496023,31,496023.3525,above_onb,0.21586592770911422,0.515518634944208,0.2686154373466777,232208435.70184806,-217779628.44060528,-443977651.9975846,-171786453.29883313,459780.25,-36243.10249999998,1313562478.8255048,0,0,517433.78125,21410.42875000002,458406459.25882745,0,0,469917.8125,-26105.53999999998,681499218.6915989,0,0,492224.82551428,-3798.5269857199746,14428807.261242876,0,0,482377.28125,-13646.071249999979,186215260.560076,0,0
-8,2025.06.18_0.3_3,index=13.496023,32,496023.3525,above_onb,0.21586592770911422,0.515518634944208,0.2686154373466777,24771954.9784258,-2562765.5917366017,9807628.474464374,-41866806.49331261,479559.8125,-16463.53999999998,271048149.3315993,0,0,499544.9375,3521.585000000021,12401560.912225148,0,0,484951.0625,-11072.289999999979,122595605.84409954,0,0,491310.6898357846,-4712.6626642153715,22209189.38668952,0,0,488018.6041666667,-8004.748333333293,64075995.88000213,0,0
-8,2025.06.18_0.3_3,index=13.496023,33,496023.3525,above_onb,0.21586592770911422,0.515518634944208,0.2686154373466777,114864727.33451742,-99270179.09522891,-130708295.62453748,12472265.12928595,483691.34375,-12332.008749999979,152078439.81007606,0,0,515149.9375,19126.58500000002,365826253.7622258,0,0,483927.78125,-12095.571249999979,146302843.86382607,0,0,499972.34581973206,3948.993319732079,15594548.239288585,0,0,494256.3541666667,-1766.998333333293,3122283.110002635,0,0
-8,2025.06.18_0.3_3,index=13.496023,34,496023.3525,above_onb,0.21586592770911422,0.515518634944208,0.2686154373466777,253650909.93788028,233353684.48223633,486644867.3683603,-448083285.9425945,450034.78125,-45988.57124999998,2114948685.6163247,0,0,496623.125,599.772500000021,359727.0517562751,0,0,449674.53125,-46348.82124999998,2148213231.2644496,0,0,473955.1719130074,-22068.18058699259,487004594.42011654,0,0,465444.1458333333,-30579.206666666665,935087880.3627111,0,0
-8,2025.06.18_0.3_3,index=13.496023,35,496023.3525,above_onb,0.21586592770911422,0.515518634944208,0.2686154373466777,1537259277.9469514,2677791383.144642,1305630624.9700007,-382742599.8234377,438461.78125,-57561.57124999998,3313334484.768824,0,0,442084.3125,-53939.03999999998,2909420036.121598,0,0,404102.875,-91920.47749999998,8449374183.828002,0,0,431099.93098594545,-64923.42151405453,4215050661.0915985,0,0,428216.3229166667,-67807.0295833333,4597793260.915036,0,0
-8,2025.06.18_0.3_3,index=13.496023,36,496023.3525,above_onb,0.21586592770911422,0.515518634944208,0.2686154373466777,915089845.9550099,1310676199.5221686,1679412995.1436687,21405014.088641167,472649.15625,-23374.19624999998,546353050.3335131,0,0,453188.6875,-42834.66499999998,1834808525.662223,0,0,421380.34375,-74643.00874999998,5571578755.252573,0,0,448845.3274726932,-47178.02502730675,2225766045.477182,0,0,449072.7291666667,-46950.62333333329,2204361031.3885407,0,0
-8,2025.06.18_0.3_3,index=13.496023,37,496023.3525,above_onb,0.21586592770911422,0.515518634944208,0.2686154373466777,128039818.79983544,17349463.284253754,105935683.01998991,-217288161.1943876,463074.9375,-32948.41499999998,1085598051.0122237,0,0,502304.5625,6281.210000000021,39453599.064100266,0,0,465558.28125,-30465.07124999998,928120566.2675753,0,0,483965.6046968615,-12057.747803138453,145389282.08409017,0,0,476979.2604166667,-19044.092083333293,362677443.2784778,0,0
-8,2025.06.18_0.3_3,index=13.496023,38,496023.3525,above_onb,0.21586592770911422,0.515518634944208,0.2686154373466777,767335565.36955,1365855582.7269182,1521797094.7442102,-713894842.677002,440724.96875,-55298.38374999998,3057911245.362262,0,0,471296.96875,-24726.38374999998,611394053.352263,0,0,415973.84375,-80049.50874999998,6407923851.116323,0,0,449836.870190817,-46186.48230918299,2133191148.0964732,0,0,442665.2604166667,-53358.09208333329,2847085990.773475,0,0
-8,2025.06.18_0.3_3,index=13.496023,39,496023.3525,above_onb,0.21586592770911422,0.515518634944208,0.2686154373466777,274678127.27610075,431653266.2880084,651278573.6559092,-444180480.6819023,446947.53125,-49075.82124999998,2408436231.3619494,0,0,488603.59375,-7419.758749999979,55052819.908201255,0,0,450761.34375,-45262.00874999998,2048649436.0850747,0,0,469446.4566397963,-26576.89586020366,706331393.5641104,0,0,462104.15625,-33919.19624999998,1150511874.2460127,0,0
-8,2025.06.18_0.3_3,index=13.496023,40,496023.3525,above_onb,0.21586592770911422,0.515518634944208,0.2686154373466777,735103124.4361792,1325362678.3196995,1094046203.2117777,-418101000.08683443,450479.375,-45543.97749999998,2074253886.5205042,0,0,464936.0625,-31087.28999999998,966419599.5440987,0,0,423299.0,-72724.35249999998,5288831446.544253,0,0,450630.9984879433,-45392.35401205666,2060465802.7558765,0,0,446238.1458333333,-49785.206666666665,2478566802.842711,0,0
-8,2025.06.18_0.3_3,index=13.496023,41,496023.3525,above_onb,0.21586592770911422,0.515518634944208,0.2686154373466777,501515910.08415985,945406069.644138,709018235.2110357,-287904507.99670076,453690.25,-42333.10249999998,1792091567.2755046,0,0,468858.96875,-27164.38374999998,737903744.5172629,0,0,440567.09375,-55456.25874999998,3075396634.5469494,0,0,457984.92482839007,-38038.42767160991,1446921979.7282987,0,0,454372.1041666667,-41651.24833333329,1734826487.7249994,0,0
-8,2025.06.18_0.3_3,index=13.496023,42,496023.3525,above_onb,0.21586592770911422,0.515518634944208,0.2686154373466777,1805481852.7843516,3570056647.907376,3230591618.7629023,-1860837982.4711409,369619.375,-126403.97749999998,15977965527.820501,0,0,449709.78125,-46313.57124999998,2144946881.9288247,0,0,413540.21875,-82483.13374999998,6803467353.220386,0,0,422705.2885546684,-73318.06394533155,5375538500.691727,0,0,410956.4583333333,-85066.89416666667,7236376483.162868,0,0
-8,2025.06.18_0.3_3,index=13.496023,43,496023.3525,above_onb,0.21586592770911422,0.515518634944208,0.2686154373466777,1567185239.518908,2556459026.189629,1945131581.4969416,-336085298.1475043,449348.8125,-46674.53999999998,2178512684.211598,0,0,443928.9375,-52094.41499999998,2713828074.1922226,0,0,394448.6875,-101574.66499999998,10317412569.86222,0,0,431807.74485116947,-64215.60764883051,4123644265.7085395,0,0,429242.1458333333,-66781.20666666667,4459729563.856044,0,0
-8,2025.06.18_0.3_3,index=13.496023,44,496023.3525,above_onb,0.21586592770911422,0.515518634944208,0.2686154373466777,491483649.47904515,496613706.2968583,915177882.0718077,-476824716.6093427,467254.0625,-28769.28999999998,827672047.1040988,0,0,487484.0625,-8539.289999999979,72919473.70409964,0,0,418509.03125,-77514.32124999998,6008469998.848198,0,0,464589.33659722505,-31434.015902774932,988097355.7759074,0,0,457749.0520833333,-38274.300416666665,1464922072.38525,0,0
-8,2025.06.18_0.3_3,index=13.496023,45,496023.3525,above_onb,0.21586592770911422,0.515518634944208,0.2686154373466777,117608197.97706065,-1713876.5626046658,91172381.41094114,-136689101.37492108,480588.90625,-15434.446249999979,238222131.0441384,0,0,500995.46875,4972.116250000021,24721940.00351427,0,0,458807.0625,-37216.28999999998,1385052241.3640985,0,0,485257.93000878044,-10765.422491219535,115894321.41445541,0,0,480130.4791666667,-15892.873333333293,252583422.7893765,0,0
-8,2025.06.18_0.3_3,index=13.496023,46,496023.3525,above_onb,0.21586592770911422,0.515518634944208,0.2686154373466777,546836390.8641219,1013540577.8378897,826066422.3347896,-331815792.98083735,453505.40625,-42517.94624999998,1807775753.3178873,0,0,468925.1875,-27098.16499999998,734310546.3672239,0,0,435141.4375,-60881.91499999998,3706607574.0672226,0,0,456521.7453339363,-39501.60716606368,1560376968.7020135,0,0,452524.0104166667,-43499.34208333329,1892192761.6828508,0,0
-8,2025.06.18_0.3_3,index=13.496023,47,496023.3525,above_onb,0.21586592770911422,0.515518634944208,0.2686154373466777,298808747.94627345,-156997508.14859354,71297810.1109238,126683664.82601024,483275.4375,-12747.914999999979,162509336.84722447,0,0,528836.75,32813.39750000002,1076719055.4930077,0,0,487626.125,-8397.227499999979,70513429.6867559,0,0,507931.8049518377,11908.452451837715,141811239.7976797,0,0,499912.7708333333,3889.418333333335,15127574.971669456,0,0
-8,2025.06.18_0.3_3,index=13.496023,48,496023.3525,above_onb,0.21586592770911422,0.515518634944208,0.2686154373466777,662534733.6422198,1213991527.5294087,894900026.4344035,-337226072.90049386,451808.5625,-44214.78999999998,1954947654.7440982,0,0,464692.4375,-31330.91499999998,981626234.7372237,0,0,430417.46875,-65605.88374999998,4304131982.618511,0,0,452704.4621498118,-43318.89035018819,1876526261.1716273,0,0,448972.8229166667,-47050.52958333329,2213752334.072121,0,0
-8,2025.06.18_0.3_3,index=13.496023,49,496023.3525,above_onb,0.21586592770911422,0.515518634944208,0.2686154373466777,59930134.7914437,-59902963.446832985,-23063640.63948906,-15908796.182201922,491218.0625,-4805.289999999979,23090811.984099798,0,0,507358.21875,11334.866250000021,128479192.90538953,0,0,477517.8125,-18505.53999999998,342455010.69159925,0,0,495858.51517227734,-164.83732772263465,27171.34461073926,0,0,492031.3645833333,-3991.987916666665,15935967.526812661,0,0
-8,2025.06.18_0.3_3,index=13.496023,50,496023.3525,above_onb,0.21586592770911422,0.515518634944208,0.2686154373466777,134345549.3302196,-114790409.8195055,-198084546.7090507,-110244084.7446746,474859.625,-21163.72749999998,447903361.69425535,0,0,510775.96875,14752.616250000021,217639686.21976468,0,0,468255.625,-27767.72749999998,771046690.514255,0,0,491601.2331539495,-4422.119346050487,19555139.51071399,0,0,484630.40625,-11392.946249999979,129799224.25538859,0,0
-8,2025.06.18_0.3_3,index=13.496023,51,496023.3525,above_onb,0.21586592770911422,0.515518634944208,0.2686154373466777,909609913.4406136,1571610648.3532684,695724233.5635037,-193910068.57833195,452406.09375,-43617.25874999998,1902465260.8644497,0,0,453768.21875,-42255.13374999998,1785496328.2303872,0,0,426730.75,-69292.60249999998,4801464761.223003,0,0,446211.50088019075,-49811.851619809226,2481220561.793891,0,0,444301.6875,-51721.66499999998,2675130630.372223,0,0
-8,2025.06.18_0.3_3,index=13.496023,52,496023.3525,above_onb,0.21586592770911422,0.515518634944208,0.2686154373466777,205510609.81569958,-150670609.7581743,-221682310.62407473,-239473982.26414344,452162.9375,-43860.41499999998,1923736003.972223,0,0,512652.3125,16628.96000000002,276522310.6816007,0,0,471788.0625,-24235.28999999998,587349281.384099,0,0,488617.9490634865,-7405.403436513501,54840000.05752597,0,0,478867.7708333333,-17155.581666666665,294313982.3216694,0,0
-8,2025.06.18_0.3_3,index=13.496023,53,496023.3525,above_onb,0.21586592770911422,0.515518634944208,0.2686154373466777,396173156.47659135,712937857.8363826,231453206.72887635,-105664045.1488998,456251.90625,-39771.44624999998,1581767936.8166373,0,0,466398.0625,-29625.28999999998,877657807.5840988,0,0,460859.21875,-35164.13374999998,1236516302.3878875,0,0,462720.03413211094,-33303.318367889035,1109111014.3129752,0,0,461169.7291666667,-34853.62333333329,1214775059.461875,0,0
-8,2025.06.18_0.3_3,index=13.496023,54,496023.3525,above_onb,0.21586592770911422,0.515518634944208,0.2686154373466777,230748333.29807365,332822703.4290689,421386071.03925365,-2781620.6400817633,484099.21875,-11924.133749999979,142184965.68788856,0,0,474999.0,-21024.35249999998,442023398.0442554,0,0,457577.34375,-38446.00874999998,1478095588.805075,0,0,472283.7013499274,-23739.651150072576,563571036.7271422,0,0,472225.1875,-23798.16499999998,566352657.367224,0,0
-8,2025.06.18_0.3_3,index=13.496023,55,496023.3525,above_onb,0.21586592770911422,0.515518634944208,0.2686154373466777,450953510.6866731,661647254.8894002,951661190.2825603,-493443966.182822,456757.09375,-39266.25874999998,1541839076.2219498,0,0,483337.15625,-12686.196249999979,160939575.29351354,0,0,427749.34375,-68274.00874999998,4661340270.7950735,0,0,462667.68183403864,-33355.67066596134,1112600765.576074,0,0,455947.8645833333,-40075.487916666665,1606044731.7588959,0,0
-8,2025.06.18_0.3_3,index=13.496023,56,496023.3525,above_onb,0.21586592770911422,0.515518634944208,0.2686154373466777,524791026.63782513,790562249.0002751,654358366.9311507,49376966.42356992,470313.53125,-25709.82124999998,660994908.7069504,0,0,459768.1875,-36255.16499999998,1314436989.1772234,0,0,451246.65625,-44776.69624999998,2004952527.064762,0,0,459755.5530680231,-36267.79943197686,1315353275.638101,0,0,460442.7916666667,-35580.56083333329,1265976309.2145312,0,0
-8,2025.06.18_0.3_3,index=13.496023,57,496023.3525,above_onb,0.21586592770911422,0.515518634944208,0.2686154373466777,235437018.56937972,413130038.4319862,552171306.668478,-338338990.1606649,452935.5625,-43087.78999999998,1856557647.084098,0,0,486205.21875,-9818.133749999979,96395750.33288865,0,0,454684.09375,-41339.25874999998,1708934313.9994497,0,0,470556.3727614961,-25466.97973850387,648567057.0013666,0,0,464608.2916666667,-31415.060833333293,986906047.1620315,0,0
-8,2025.06.18_0.3_3,index=13.496023,58,496023.3525,above_onb,0.21586592770911422,0.515518634944208,0.2686154373466777,753275228.4664042,1387769572.3234067,953567673.9457109,-357220958.40699935,448342.4375,-47680.91499999998,2273469655.237223,0,0,461563.5625,-34459.78999999998,1187477126.8440986,0,0,428216.09375,-67807.25874999998,4597824339.189448,0,0,449751.92718383094,-46271.42531616904,2141044800.7898095,0,0,446040.6979166667,-49982.65458333329,2498265759.196809,0,0
-8,2025.06.18_0.3_3,index=13.496023,59,496023.3525,above_onb,0.21586592770911422,0.515518634944208,0.2686154373466777,421351414.8186487,-372847910.92238873,-104850880.95787832,38945884.32466035,483639.71875,-12383.633749999979,153354384.85413855,0,0,531675.0625,35651.71000000002,1271044425.9241016,0,0,463480.65625,-32542.69624999998,1059027079.2197627,0,0,502987.7981991393,6964.445699139324,48503503.896260224,0,0,492931.8125,-3091.539999999979,9557619.57159987,0,0
-8,2025.06.18_0.3_3,index=14.562158,0,562158.7854,above_onb,0.21586592770911422,0.515518634944208,0.2686154373466777,380712664.5926985,-151171307.0233971,214666627.97021368,192015957.24926692,540036.5625,-22122.22290000005,489392746.0372867,0,0,598801.625,36642.83959999995,1342697693.9513245,0,0,566015.5625,3856.7770999999484,14874729.599084012,0,0,577309.4077492403,15150.622349240235,229541357.5692977,0,0,568284.5833333334,6125.7979333333205,37525400.32003078,0,0
-8,2025.06.18_0.3_3,index=14.562158,1,562158.7854,above_onb,0.21586592770911422,0.515518634944208,0.2686154373466777,232516310.6504823,-120009447.72552957,106567152.56641851,102657295.18366858,540951.0625,-21207.72290000005,449767510.6031866,0,0,590344.5625,28185.77709999995,794438030.7308815,0,0,564595.9375,2437.1520999999484,5939710.358534158,0,0,572765.7106342493,10606.925234249211,112506862.92495267,0,0,565297.1875,3138.4020999999484,9849567.741284085,0,0
-8,2025.06.18_0.3_3,index=14.562158,2,562158.7854,above_onb,0.21586592770911422,0.515518634944208,0.2686154373466777,248205885.0588308,328801968.08297926,559820316.5589561,-465958767.0942354,504766.375,-57392.41040000005,3293888771.522034,0,0,558013.0,-4145.785400000052,17187536.58285359,0,0,526812.0,-35346.78540000005,1249395238.1136568,0,0,538137.797636342,-24020.98776365805,577007853.1418097,0,0,529863.7916666666,-32294.993733333424,1042966620.2360451,0,0
-8,2025.06.18_0.3_3,index=14.562158,3,562158.7854,above_onb,0.21586592770911422,0.515518634944208,0.2686154373466777,500011847.8478529,888991565.6669482,1178650874.415745,-767844725.46841,491321.15625,-70837.62915000005,5017969703.592937,0,0,547655.25,-14503.535400000052,210352539.09905466,0,0,508174.3125,-53984.47290000005,2914323314.29084,0,0,524889.4492975847,-37269.33610241534,1389003413.5147996,0,0,515716.90625,-46441.87915000005,2156848138.9832096,0,0
