weight_randomforest,weight_conformer,weight_alexnet,mean_rmse_all_conditions,mean_rmse_clean,mean_rmse_noisy,max_rmse_excess_vs_rf,conditions_beating_rf,conditions_not_worse_than_rf
0.37,0.45,0.18,128642.02013912771,78085.77654925833,137068.0607374393,86019.67303226475,3,3
0.37,0.46,0.17,129073.37909385178,78104.72323237272,137568.155070765,87045.44752998307,3,3
0.37,0.47,0.16,129508.93800800243,78125.88864610376,138072.77956831886,88075.01426976486,3,3
0.37,0.48,0.15,129948.63936364207,78149.27529058243,138581.86670915203,89108.32023940666,3,3
0.37,0.49,0.14,130392.42627955532,78174.88550527194,139095.3497419359,90145.3132229938,3,3
0.37,0.5,0.13,130840.24252896567,78202.72146596185,139613.162706133,91185.9417911483,3,3
0.37,0.51,0.12,131292.03255517012,78232.78518179418,140135.24045073276,92230.15529123312,3,3
0.37,0.52,0.11,131747.74148518848,78265.07849232575,140661.5186506656,93277.9038375234,3,3
0.37,0.53,0.1,132207.31514152462,78299.6030646323,141191.93382100674,94329.13830135582,3,3
0.37,0.54,0.09,132670.70005213688,78336.36039045878,141726.42332908322,95383.81030126524,3,3
0.37,0.55,0.08,133137.84345871364,78375.35178342141,142264.92540459565,96441.87219311798,3,3
0.37,0.56,0.07,133608.69332335077,78416.57837626616,142807.37914786488,97503.27706025087,3,3
0.37,0.57,0.06,134083.19833372382,78460.04111818883,143353.72453631295,98567.97870362364,3,3
0.37,0.58,0.05,134561.3079068471,78505.74077222201,143903.90242928462,99635.93163199321,3,3
0.37,0.59,0.04,135042.97219151017,78553.67791269369,144457.85457131293,100707.09105211566,3,3
0.37,0.6,0.03,135528.14206947843,78603.85292276261,145015.52359393108,101781.41285898446,3,3
0.37,0.61,0.02,136016.76915554266,78656.26599203574,145576.85301612713,102858.85362610992,3,3
0.37,0.62,0.01,136508.8057964999,78710.91711427209,146141.78724353784,103939.37059584624,3,3
0.37,0.63,0.0,137004.20506914353,78767.80608517856,146710.271566471,105022.92166977166,3,3
0.38,0.0,0.62,113847.63543186388,79373.42914927356,119593.33647896226,50479.30279551141,4,4
0.38,0.01,0.61,114025.2715557737,79299.38917208022,119812.91861972256,50964.08431410286,4,4
0.38,0.02,0.6,114209.65135463314,79227.34457918712,120040.0358172075,51454.12180504162,4,4
0.38,0.03,0.59,114400.74392393275,79157.30210884109,120274.65089311471,51949.3733541588,4,4
0.38,0.04,0.58,114598.51626167375,79089.26844998763,120516.72423028809,52449.79705288005,4,4
0.38,0.05,0.57,114802.9333073877,79023.25024070388,120766.21381850168,52955.35100989259,4,4
0.38,0.06,0.56,115013.95798643542,78959.25406658318,121023.0753064108,53465.993362522655,4,4
0.38,0.07,0.55,115231.55125936946,78897.28645907003,121287.26205941936,53981.68228782306,4,4
0.38,0.08,0.54,115455.6721761123,78837.35389374553,121558.72522317345,54502.376013370085,4,4
0.38,0.09,0.53,115686.27793467138,78779.46278856142,121837.41379235635,55028.03282776903,4,4
0.38,0.1,0.52,115923.32394408446,78723.61950202343,122123.27468442798,55558.611090869614,4,4
0.38,0.11,0.51,116166.7638912667,78669.83033132242,122416.25281792408,56094.069243690086,4,4
0.38,0.12,0.5,116416.54981140835,78618.10151041353,122716.29119490745,56634.36581805267,4,4
0.38,0.13,0.49,116672.63216155703,78568.43920804265,123023.33098714276,57179.459445929766,4,4
0.38,0.14,0.48,116934.95989700554,78520.84952572016,123337.31162555312,57729.308868503635,4,4
0.38,0.15,0.47,117203.48055009644,78475.33849564183,123658.17089250554,58283.87294494026,4,4
0.38,0.16,0.46,117478.14031105074,78431.91207855682,123985.84501646638,58843.11066088008,4,4
0.38,0.17,0.45,117758.88411042573,78390.57616158285,124320.26876856622,59406.98113664711,4,4
0.38,0.18,0.44,118045.65570281053,78351.3365559688,124661.37556061748,59975.44363517969,4,4
0.38,0.19,0.43,118338.39775137187,78314.19899480516,125009.097544133,60548.45756968469,4,4
0.38,0.2,0.42,118637.05191287317,78279.1691306827,125363.36570990492,61125.982511018636,4,4
0.38,0.21,0.41,118941.55892280079,78246.25253329995,125724.10998771762,61707.97819479869,4,4
0.38,0.22,0.4,119251.85868024628,78215.45468702035,126091.25934578395,62579.438241685886,4,4
0.38,0.23,0.39,119567.89033220938,78186.78098837992,126464.74188951432,63498.730858958676,4,4
0.38,0.24,0.38,119889.59235700652,78160.23674354644,126844.48495924991,64423.32802426655,4,4
0.38,0.25,0.37,120216.90264648873,78135.82716573113,127230.415226615,65353.15512289919,4,4
0.38,0.26,0.36,120549.75858679519,78113.55737255479,127622.45878916857,66288.1385226917,3,3
0.38,0.27,0.35,120888.09713739122,78093.43238336897,128020.5412630616,67228.20557028809,3,3
0.38,0.28,0.34,121231.85490816298,78075.4571165347,128424.58787343436,68173.2845868633,3,3
0.38,0.29,0.33,121580.96823436428,78059.63638665991,128834.523542315,69123.30486333594,3,3
0.38,0.3,0.32,121935.37324923596,78045.97490179788,129250.272973809,70078.19665510335,3,3
0.38,0.31,0.31,122295.00595414054,78034.47726060874,129671.76073639584,71037.89117632798,3,3
0.38,0.32,0.3,122659.80228607915,78025.1479494862,130098.91134217798,72002.32059380563,3,3
0.38,0.33,0.29,123029.69818248003,78017.99133965228,130531.64932295134,72971.41802044216,3,3
0.38,0.34,0.28,123404.62964316958,78013.01168422197,130969.89930299416,73945.11750836633,3,3
0.38,0.35,0.27,123784.53278945814,78010.21311524171,131413.58606849427,74923.35404170441,3,3
0.38,0.36,0.26,124169.34392029271,78009.5996407033,131862.63463355758,75906.06352904125,3,3
0.38,0.37,0.25,124558.99956544636,78011.17514153749,132316.97030276447,76893.18279559197,3,3
0.38,0.38,0.24,124953.43653573346,78014.94336858977,132776.51873025743,77884.64957510633,3,3
0.38,0.39,0.23,125352.59197025394,78020.90793958206,133241.2059753659,78880.40250152911,3,3
0.38,0.4,0.22,125756.40338068544,78029.07233606388,133710.95855478907,79880.38110043562,3,3
0.38,0.41,0.21,126164.80869265657,78039.43990035656,134185.70349137325,80884.52578026374,3,3
0.38,0.42,0.2,126577.74628424416,78052.01383249449,134665.3683595358,81892.77782336087,3,3
0.38,0.43,0.19,126995.15502165059,78066.79718716716,135149.88132739777,82905.07937686451,3,3
0.38,0.44,0.18,127416.97429212522,78083.79287066656,135639.17119570167,83921.37344343314,3,3
0.38,0.45,0.17,127843.14403420305,78103.00363784358,136133.1674335963,84941.60387184477,3,3
0.38,0.46,0.16,128273.60476533891,78124.43208907821,136631.8002113824,85965.71534747846,3,3
0.38,0.47,0.15,128708.29760702484,78148.08066726792,137135.00043031765,86993.65338269371,3,3
0.38,0.48,0.14,129147.16430747842,78173.95165483865,137642.69974958504,88025.36430712242,3,3
0.38,0.49,0.13,129590.14726199831,78202.04717078313,138154.83061053418,89060.79525788614,3,3
0.38,0.5,0.12,130037.18953108226,78232.36916773136,138671.32625830744,90099.89416975252,3,3
0.38,0.51,0.11,130488.23485640738,78264.91942905799,139192.1207609656,91142.60976524168,3,3
0.38,0.52,0.1,130943.22767477219,78299.69956603133,139717.149026229,92188.89154469548,3,3
0.38,0.53,0.09,131402.11313010182,78336.71101500926,140246.3468159506,93238.6897763194,3,3
0.38,0.54,0.08,131864.83708361568,78375.95503468665,140779.6507584372,94291.95548620744,3,3
0.38,0.55,0.07,132331.34612225863,78417.43270339939,141316.99835873517,95348.64044836059,3,3
0.38,0.56,0.06,132801.5875654933,78461.1449164902,141858.32800699383,96408.69717470638,3,3
0.38,0.57,0.05,133275.50947055127,78507.09238374086,142403.57898501967,97472.07890512972,3,3
0.38,0.58,0.04,133753.06063623767,78555.27562687622,142952.6914711312,98538.7395975221,3,3
0.38,0.59,0.03,134234.19060538165,78605.69497714461,143505.60654342116,99608.63391785638,4,4
0.38,0.6,0.02,134718.84966602395,78658.35057297997,144062.26618153125,100681.71723029556,4,4
0.38,0.61,0.01,135206.98885142716,78713.24235774997,144622.61326704005,101757.94558734077,4,4
0.38,0.62,0.0,135698.55993899485,78770.37007759565,145186.59158256138,102837.2757200253,4,4
0.39,0.0,0.61,113146.41621446906,79295.50601495276,118788.23458105512,49376.28794058724,4,4
0.39,0.01,0.6,113320.92258711958,79223.72194010801,119003.78936162152,49857.486605336395,4,4
0.39,0.02,0.59,113502.22963948645,79153.94089840695,119226.94442966637,50343.99211153382,4,4
0.39,0.03,0.58,113690.3066433991,79086.16954189444,119457.66282698323,50835.762189031084,4,4
0.39,0.04,0.57,113885.12072407962,79020.41447093802,119695.90509960322,51332.75456525665,4,4
0.39,0.05,0.56,114086.63689899059,78956.68223261547,119941.62934338648,51834.92697727922,4,4
0.39,0.06,0.55,114294.81812214585,78894.97931905417,120194.7912559945,52342.23718357645,4,4
0.39,0.07,0.54,114509.62533366976,78835.31216572107,120455.34419499451,52854.64297550829,4,4
0.39,0.08,0.53,114731.01751435523,78777.68714966274,120723.23924180397,53372.1021884933,4,4
0.39,0.09,0.52,114958.95174493988,78722.110587695,120998.42527114734,53894.57271288807,4,4
0.39,0.1,0.51,115193.38326978925,78668.58873454171,121280.84902566382,54422.01250456937,4,4
0.39,0.11,0.5,115434.26556465174,78617.12778092212,121570.45519527333,54954.37959521936,4,4
0.39,0.12,0.49,115681.55040812794,78567.73385158664,121867.18650088483,55491.632102314295,4,4
0.39,0.13,0.48,115935.18795647827,78520.41300330096,122170.98378200782,56033.72823881786,4,4
0.39,0.14,0.47,116195.12682137985,78475.1712227779,122481.7860878135,56580.626322580385,4,4
0.39,0.15,0.46,116461.31415023304,78432.01442455781,122799.53077117892,57132.28478544517,4,4
0.39,0.16,0.45,116733.69570861229,78390.9484488369,123124.15358524151,57688.662182064174,4,4
0.39,0.17,0.44,117012.21596445373,78351.97905924408,123455.58878198868,58249.717198424885,4,4
0.39,0.18,0.43,117296.81817357395,78315.11194056674,123793.76921240849,58815.40866009079,4,4
0.39,0.19,0.42,117587.44446611933,78280.3526964258,124138.62642773491,59385.695540158136,4,4
0.39,0.2,0.41,117884.03593355493,78247.7068469007,124490.09078133063,59960.5369669316,4,4
0.39,0.21,0.4,118186.53271581195,78217.17982610514,124848.09153076311,60643.91284976457,4,4
0.39,0.22,0.39,118494.87408822966,78188.77697971434,125212.55693964887,61555.062055513496,4,4
0.39,0.23,0.38,118808.9985479428,78162.50356244507,125583.4143788591,62471.645802470535,4,4
0.39,0.24,0.37,119128.84389938583,78138.36473548938,125960.59042670188,63393.58754934324,4,4
0.39,0.25,0.36,119454.34733860556,78116.36556390369,126344.01096772256,64320.811750518595,4,4
0.39,0.26,0.35,119785.44553609705,78096.51101395424,126733.6012897875,65253.243853169726,4,4
0.39,0.27,0.34,120122.07471789974,78078.80595042114,127129.28617914616,66190.81029376213,4,4
0.39,0.28,0.33,120464.1707447169,78063.25513386233,127530.99001319267,67133.43849399389,4,4
0.39,0.29,0.32,120811.66918884382,78049.86321783964,127938.63685067784,68081.05685620304,4,4
0.39,0.3,0.31,121164.50540871701,78038.63474610908,128352.15051915168,69033.59475827462,3,3
0.39,0.31,0.3,121522.61462092024,78029.57414977737,128771.45469944406,69990.98254807806,3,3
0.39,0.32,0.29,121885.93196950751,78022.6857444277,129196.47300702083,70953.15153746598,3,3
0.39,0.33,0.28,122254.39259252681,78017.97372721664,129627.12907007852,71920.03399586209,3,3
0.39,0.34,0.27,122627.93168565177,78015.44217394535,130063.34660426949,72891.5631434671,3,3
0.39,0.35,0.26,123006.48456284894,78015.0950361082,130505.04948397243,73867.673144109,3,3
0.39,0.36,0.25,123389.98671403075,78016.93613792125,130952.16181004902,74848.29909776337,3,3
0.39,0.37,0.24,123778.37385966176,78020.96917333438,131404.60797404966,75833.37703276871,3,3
0.39,0.38,0.23,124171.58200230628,78027.19770303021,131862.31271885228,76822.84389776026,3,3
0.39,0.39,0.22,124569.54747511962,78035.62515141333,132325.2011957373,77816.63755334535,3,3
0.39,0.4,0.21,124972.20698730313,78046.25480359372,132793.19901792135,78814.69676354155,3,3
0.39,0.41,0.2,125379.49766655533,78059.08980236757,133266.2323105866,79816.96118699855,3,3
0.39,0.42,0.19,125791.35709856497,78074.13314520042,133744.2277574591,80823.3713680243,3,3
0.39,0.43,0.18,126207.72336360266,78091.38768121573,134227.11264400047,81833.86872743291,3,3
0.39,0.44,0.17,126628.53507027766,78110.85610819362,134714.81489729165,82848.39555323406,3,3
0.39,0.45,0.16,127053.73138653504,78132.54096958389,135207.26312269358,83866.89499117984,3,3
0.39,0.46,0.15,127483.2520679755,78156.4446515378,135704.38663738174,84889.31103518597,3,3
0.39,0.47,0.14,127917.037483586,78182.56937996314,136206.11550085648,85915.58851764322,3,3
0.39,0.48,0.13,128355.02863897507,78210.917217607,136712.3805425364,86945.6730996333,3,3
0.39,0.49,0.12,128797.16719720978,78241.49006117113,137223.11338654952,87979.51126106334,4,4
0.39,0.5,0.11,129243.39549735434,78274.28963846457,137738.24647383596,89017.05029073308,4,4
0.39,0.51,0.1,129693.65657081349,78309.3175055982,138257.71308168268,90058.23827634612,4,4
0.39,0.52,0.09,130147.89415558313,78346.57504422641,138781.44734080925,91103.02409447834,4,4
0.39,0.53,0.08,130606.05270851297,78386.06345884025,139309.38425012506,92151.35740051419,4,4
0.39,0.54,0.07,131068.07741568459,78427.78377411759,139841.4596892791,93203.18861856157,4,4
0.39,0.55,0.06,131533.91420100856,78471.73683233451,140377.61042912092,94258.4689313554,4,4
0.39,0.56,0.05,132003.50973314187,78517.9232908436,140917.7741401916,95317.15027015973,4,4
0.39,0.57,0.04,132476.81143082626,78566.34361962325,141461.88939936008,96379.18530467668,4,4
0.39,0.58,0.03,132953.76746674528,78616.9980989037,142009.89569471887,97444.5274329709,4,4
0.39,0.59,0.02,133434.32676999588,78669.88681687368,142561.7334288496,98513.13077141781,4,4
0.39,0.6,0.01,133918.4390272672,78725.00966747345,143117.34392056614,99584.9501446822,4,4
0.39,0.61,0.0,134406.0546828166,78782.36634827801,143676.66940523975,100659.94107573491,4,4
0.4,0.0,0.6,112457.33322595408,79229.77579648704,117995.25946419859,48279.74336162151,4,4
0.4,0.01,0.59,112628.64364869602,79160.25821791524,118206.70788715949,48757.298413199984,4,4
0.4,0.02,0.58,112806.81198660827,79092.75099656043,118425.82215161627,49240.21178803308,4,4
0.4,0.03,0.57,112991.80771804495,79027.2606945937,118652.56555528683,49728.44086346516,4,4
0.4,0.04,0.56,113183.59812460991,78963.79382011144,118886.89884202632,50221.94300596291,4,4
0.4,0.05,0.55,113382.14832976503,78902.35682547877,119128.78024714609,50720.67558358656,4,4
0.4,0.06,0.54,113587.42134309014,78842.95610562427,119378.16554933444,51224.59597816144,4,4
0.4,0.07,0.53,113799.37810998104,78785.597996286,119635.00812893022,51733.66159714811,4,4
0.4,0.08,0.52,114017.97756653669,78730.28877220773,119899.25903225817,52247.82988521023,4,4
0.4,0.09,0.51,114243.17669935168,78677.03464528512,120170.86704169612,52767.058335479,4,4
0.4,0.1,0.5,114474.93060989992,78625.84176266169,120449.7787511063,53291.30450051412,4,4
0.4,0.11,0.49,114713.19258316781,78576.7162047738,120735.93864623351,53820.52600296127,4,4
0.4,0.12,0.48,114957.91416017206,78529.6639833452,121029.28918964317,54354.68054590616,4,4
0.4,0.13,0.47,115209.04521397768,78484.69103933033,121329.77090975223,54893.72592292642,4,4
0.4,0.14,0.46,115466.53402881714,78441.80324080684,121637.32249348551,55437.620027841826,4,4
0.4,0.15,0.45,115730.32738189821,78401.00638081739,121951.88088207837,55986.320864164736,4,4
0.4,0.16,0.44,116000.37062748459,78362.30617516102,122273.38136953855,56539.786554252205,4,4
0.4,0.17,0.43,116276.60778282718,78325.70826013428,122601.75770327599,57097.97534816168,4,4
0.4,0.18,0.42,116558.98161552702,78291.21819022289,122936.942186411,57660.845632212644,4,4
0.4,0.19,0.41,116847.43373191534,78258.8414357445,123278.86578127713,58228.355937256856,4,4
0.4,0.2,0.4,117141.90466604431,78228.58338044309,123627.45821364451,58800.46494665966,4,4
0.4,0.21,0.39,117442.33396889406,78200.44931903621,123982.64807720372,59626.70474972026,4,4
0.4,0.22,0.38,117748.66029741666,78174.44445471613,124344.36293786677,60535.04050526576,4,4
0.4,0.23,0.37,118060.82150305413,78150.57389660568,124712.5294374622,61448.86604330127,4,4
0.4,0.24,0.36,118378.75471938842,78128.84265717065,125087.07339642473,62368.10387013783,4,4
0.4,0.25,0.35,118702.39644860192,78109.25564958986,125467.91991510395,63292.677497630066,4,4
0.4,0.26,0.34,119031.68264645032,78091.81768508475,125854.99347334458,64222.51144057108,4,4
0.4,0.27,0.33,119366.54880547422,78076.53347021023,126248.2180280182,65157.53121345979,4,4
0.4,0.28,0.32,119706.93003620094,78063.40760410856,126647.51710821631,66097.66332667653,4,4
0.4,0.29,0.31,120052.76114611312,78052.44457572883,127052.81390784384,67042.8352821015,4,4
0.4,0.3,0.3,120403.97671618669,78043.64876101371,127464.03137538223,67992.97556820945,4,4
0.4,0.31,0.29,120760.51117482693,78037.02442005645,127881.092300622,68948.01365467263,4,4
0.4,0.32,0.28,121122.29886905532,78032.57569423023,128303.91939819284,69907.8799865034,4,4
0.4,0.33,0.27,121489.27413282615,78030.306603293,128732.43538774835,70872.50597776656,4,4
0.4,0.34,0.26,121861.37135237413,78030.2210424705,129166.56307069142,71841.82400489016,3,3
0.4,0.35,0.25,122238.52502851754,78032.32277952044,129606.22540335039,72815.76739960245,3,3
0.4,0.36,0.24,122620.66983586356,78036.61545178127,130051.34556654395,73794.27044152198,3,3
0.4,0.37,0.23,123007.74067888214,78043.10256320857,130501.8470314944,74777.26835042637,3,3
0.4,0.38,0.22,123399.67274483347,78051.78748140288,130957.65362207186,75764.69727822437,3,3
0.4,0.39,0.21,123796.40155355286,78062.67343463247,131418.68957337292,76756.49430065457,3,3
0.4,0.4,0.2,124197.86300411148,78075.76350885454,131884.87958665434,77752.59740873371,3,3
0.4,0.41,0.19,124603.99341838688,78091.06064473932,132356.14888066147,78752.94549997608,4,4
0.4,0.42,0.18,125014.7295815901,78108.56763470067,132832.423239405,79757.4783694043,4,4
0.4,0.43,0.17,125430.00877980766,78128.28711993707,133313.62905645277,80766.13670037154,4,4
0.4,0.44,0.16,125849.76883462777,78150.22158748827,133799.69337581765,81778.8620552143,4,4
0.4,0.45,0.15,126273.94813492704,78174.37336731052,134290.54392952975,82795.59686575222,4,4
0.4,0.46,0.14,126702.4856659044,78200.74462937623,134786.10917199243,83816.28442365446,4,4
0.4,0.47,0.13,127135.3210354524,78229.33738080144,135286.3183112276,84840.86887068587,4,4
0.4,0.48,0.12,127572.39449796316,78260.15346300654,135791.1013371226,85869.29518885122,4,4
0.4,0.49,0.11,128013.64697566934,78293.19454891431,136300.38904679517,86901.50919044996,4,4
0.4,0.5,0.1,128459.02007762378,78328.46214019052,136814.11306719598,87937.45750805663,4,4
0.4,0.51,0.09,128908.4561164241,78365.95756453139,137332.20587507292,88977.0875844397,4,4
0.4,0.52,0.08,129361.89812278845,78405.68197300307,137854.60081441936,90020.34766243125,4,4
0.4,0.53,0.07,129819.28985809056,78447.63633743784,138381.2321115327,91067.18677475929,4,4
0.4,0.54,0.06,130280.57582496153,78491.82144789175,138912.0348878065,92117.55473385408,4,4
