seed,snr,model_key,model,region,chunks,r2,rmse,mae,mean_residual,misses,false_alarms
43,-12,randomforest,RandomForest,near,60,-6.963301203107816e+30,153598.77005611509,147305.9857110417,-138650.74579270833,53,0
43,-12,randomforest,RandomForest,above,540,0.6919145834618239,99020.61344462312,78302.52576481483,-76716.5587287037,44,0
43,-12,randomforest,RandomForest,all,1080,0.8764754697096505,95706.36183504177,79991.57331629648,-41846.48352819426,97,2
43,-12,conformer,Conformer,below,480,-14.313111331947043,316656.3115194473,305210.5454602608,305210.5454602608,0,480
43,-12,conformer,Conformer,near,60,-5.172606853361615e+30,132383.81212203676,131034.42412916667,131034.42412916667,0,0
43,-12,conformer,Conformer,above,540,0.856329152967919,67619.87569160793,59245.36886990741,58541.27304212963,0,0
43,-12,conformer,Conformer,all,1080,0.3550512693833078,218688.92912710886,172551.50598002333,172199.45806613442,0,480
43,-12,alexnet,AlexNet,below,480,-5.650628015777878,208683.32961925777,192118.75125453167,192118.75125453167,0,429
43,-12,alexnet,AlexNet,near,60,-1.738486257418372e+29,24269.776582261173,20014.071062499992,18575.980379166656,5,0
43,-12,alexnet,AlexNet,above,540,0.9621358741355313,34713.94807341685,29172.088551898152,-10674.057021527782,3,0
43,-12,alexnet,AlexNet,all,1080,0.7304187368268236,141386.86137701647,101084.04878143538,81081.08206787056,8,429
43,-12,ensemble__simple_equal,Equal ensemble,below,480,-4.3693631738813234,187507.14385801507,168937.39352341185,168937.39352341185,0,78
43,-12,ensemble__simple_equal,Equal ensemble,near,60,-1.895830211654114e+29,25344.274711824983,16119.402289513899,3653.219571874958,38,0
43,-12,ensemble__simple_equal,Equal ensemble,above,540,0.9611165967700874,35178.083586056935,28281.549863811742,-9616.447569367363,31,0
43,-12,ensemble__simple_equal,Equal ensemble,all,1080,0.7804453406040084,127595.55075969968,90119.58329172856,70478.01886860351,69,78
43,-12,ensemble__inner_holdout,Inner-holdout ensemble,below,480,-7.254597630467515,232490.05644716596,217582.0337652387,217582.0337652387,0,480
43,-12,ensemble__inner_holdout,Inner-holdout ensemble,near,60,-7.279032844903935e+29,49661.174548251816,47045.828824691824,47045.828824691824,0,0
43,-12,ensemble__inner_holdout,Inner-holdout ensemble,above,540,0.9674130618999789,32204.148438653196,26157.285583685552,10816.342945462495,0,0
43,-12,ensemble__inner_holdout,Inner-holdout ensemble,all,1080,0.6671944513031465,157093.95766403488,112395.42606665396,104724.95474754243,0,480
43,-16,randomforest,RandomForest,below,480,-0.09886375136028458,84825.87581915857,75184.21663684935,24783.663738255622,0,2
43,-16,randomforest,RandomForest,near,60,-5.932465593595275e+30,141774.38155361832,135448.87301708333,-126197.21415208332,52,0
43,-16,randomforest,RandomForest,above,540,0.7048878934732083,96913.33860598425,77157.98382326389,-75571.5645880787,42,0
43,-16,randomforest,RandomForest,all,1080,0.8784845101638471,94924.87255445542,79519.13669562519,-33781.776974374814,94,2
43,-16,conformer,Conformer,below,480,-21.696270815714083,385508.25409934734,376282.77234828175,376282.77234828175,0,480
43,-16,conformer,Conformer,near,60,-1.1973736737419247e+31,201416.47915047384,200402.44964999994,200402.44964999994,0,0
43,-16,conformer,Conformer,above,540,0.7526430188298247,88726.25028873647,79744.75872814815,78929.00249814814,0,0
43,-16,conformer,Conformer,all,1080,0.025772837151487593,268778.3718683775,218242.63649942147,217834.75838442147,0,480
43,-16,alexnet,AlexNet,below,480,-9.142858837317203,257713.17374883045,244294.24344203167,244294.24344203167,0,480
43,-16,alexnet,AlexNet,near,60,-1.4449242418641384e+30,69968.51975411133,68498.9855875,68498.9855875,0,0
43,-16,alexnet,AlexNet,above,540,0.9585352302912764,36327.01144905676,29867.748370370377,-22380.52990925927,0,0
43,-16,alexnet,AlexNet,all,1080,0.5893614060499699,174499.45861003562,127314.59269206038,101190.45355224557,0,480
43,-16,ensemble__simple_equal,Equal ensemble,below,480,-7.081312481231093,230036.83237944657,215120.22650952297,215120.22650952297,0,480
43,-16,ensemble__simple_equal,Equal ensemble,near,60,-8.363407328360414e+29,53231.876008381805,47568.073695138846,47568.073695138846,0,0
43,-16,ensemble__simple_equal,Equal ensemble,above,540,0.9653270862149176,33218.897287116655,24920.229818757733,-6341.030666396689,0,0
43,-16,ensemble__simple_equal,Equal ensemble,all,1080,0.673272403328823,155652.8621404903,110711.7752300079,95081.14498743067,0,480
43,-16,ensemble__inner_holdout,Inner-holdout ensemble,below,480,-11.425588801788345,285242.9487750754,273191.2222013539,273191.2222013539,0,480
43,-16,ensemble__inner_holdout,Inner-holdout ensemble,near,60,-3.0558635933104464e+30,101752.97825319639,100563.51800540688,100563.51800540688,0,0
43,-16,ensemble__inner_holdout,Inner-holdout ensemble,above,540,0.962900056253729,34361.86027162763,27743.723660951433,14688.823585683182,0,0
43,-16,ensemble__inner_holdout,Inner-holdout ensemble,all,1080,0.49661950975145286,193202.34415453594,140877.04492026672,134349.59488263258,0,480
43,-20,randomforest,RandomForest,below,480,-3.637649714641239,174263.08581587017,150471.90593742227,134856.55358200564,0,300
43,-20,randomforest,RandomForest,near,60,-1.8983958451243946e+30,80199.8460784317,56759.08374020833,-28496.555688541677,18,0
43,-20,randomforest,RandomForest,above,540,0.7782666150769162,84005.08689276027,67838.2051195602,-66241.51389363426,13,0
43,-20,randomforest,RandomForest,all,1080,0.7655860751918993,131842.64432991925,103948.78762864601,25232.347106933063,31,300
43,-20,conformer,Conformer,below,480,-30.731044154848348,455825.4930492886,448052.8772961984,448052.8772961984,0,480
43,-20,conformer,Conformer,near,60,-2.1840437617557545e+31,272026.2505312563,271133.58610833326,271133.58610833326,0,0
43,-20,conformer,Conformer,above,540,0.5465447138789232,120131.60417372573,102947.98521138888,100455.39711620369,0,0
43,-20,conformer,Conformer,all,1080,-0.39808468670352104,321981.51627239626,265671.5817433567,264425.28769576404,0,480
43,-20,alexnet,AlexNet,below,480,-13.997982228924693,313381.13275423704,302419.90607224003,302419.90607224003,0,480
43,-20,alexnet,AlexNet,near,60,-4.7533519540908834e+30,126905.40910474365,126052.28142083334,126052.28142083334,0,0
43,-20,alexnet,AlexNet,above,540,0.8889324638297935,59454.346642950215,51337.103772962975,-24898.64391388889,0,0
43,-20,alexnet,AlexNet,all,1080,0.3754797883805959,215197.6135508081,167080.30355307888,128962.42970965295,0,480
43,-20,ensemble__simple_equal,Equal ensemble,below,480,-13.43883548312219,307483.99337084725,295109.7789834813,295109.7789834813,0,480
43,-20,ensemble__simple_equal,Equal ensemble,near,60,-4.7420619913999484e+30,126754.6092990404,122896.4372802083,122896.4372802083,0,0
43,-20,ensemble__simple_equal,Equal ensemble,above,540,0.9228575452574659,49549.21394093015,38681.760849220685,3105.079769560103,0,0
43,-20,ensemble__simple_equal,Equal ensemble,all,1080,0.4047332380451564,210097.08097716994,157328.36204394692,139540.02150411665,0,480
43,-20,ensemble__inner_holdout,Inner-holdout ensemble,below,480,-18.12420962615644,353873.60996127233,343942.8151921578,343942.8151921578,0,480
43,-20,ensemble__inner_holdout,Inner-holdout ensemble,near,60,-8.551956248017599e+30,170220.90007455813,169016.58226614233,169016.58226614233,0,0
43,-20,ensemble__inner_holdout,Inner-holdout ensemble,above,540,0.887680378089847,59788.52761461421,46552.37709135458,24128.922172247923,0,0
43,-20,ensemble__inner_holdout,Inner-holdout ensemble,all,1080,0.20362837590770244,243008.85006143816,185529.4720903109,174317.74463075757,0,480
44,clean,randomforest,RandomForest,below,480,-0.010173540280174143,81330.6836800328,73335.12018424521,10009.108464818126,0,2
44,clean,randomforest,RandomForest,near,60,-6.826674598662184e+30,152084.42793725987,146327.94417187505,-139538.35985520834,55,0
44,clean,randomforest,RandomForest,above,540,0.6875955757180248,99712.27608697698,78917.27644131945,-77194.65260891205,46,0
44,clean,randomforest,RandomForest,all,1080,0.8759845792012488,95896.3433742409,80181.35520098398,-41900.96475649287,101,2
44,clean,conformer,Conformer,below,480,-0.5038524552434296,99233.66770399033,83114.13902912798,58748.13925095093,0,0
44,clean,conformer,Conformer,near,60,-2.835343420182658e+30,98012.84188667126,91031.16643208334,-90983.02977708333,59,0
44,clean,conformer,Conformer,above,540,0.8087361852660119,78020.09030982025,65795.40809506943,24747.220278819445,67,0
44,clean,conformer,Conformer,all,1080,0.8927372382329924,89184.3577621852,74894.60841781845,33429.28148554995,126,0
44,clean,alexnet,AlexNet,below,480,0.011516641001769856,80452.79008001066,71588.80780170612,50901.99730759157,0,1
44,clean,alexnet,AlexNet,near,60,-2.233218441809202e+30,86985.27688358081,79441.78518208333,-79259.18081875,59,0
44,clean,alexnet,AlexNet,above,540,0.7623319921303662,86971.18849380933,76655.1727736574,29792.077758564814,69,0
44,clean,alexnet,AlexNet,all,1080,0.9045339942177336,84137.30131293027,74558.26680881383,33115.86097050366,128,1
44,clean,ensemble__simple_equal,Equal ensemble,below,480,-0.026016275009195233,81965.9644908946,69754.15099105074,39886.41500778686,0,0
44,clean,ensemble__simple_equal,Equal ensemble,near,60,-3.5372213391257175e+30,109474.0702809658,103260.19015034725,-103260.19015034725,60,0
44,clean,ensemble__simple_equal,Equal ensemble,above,540,0.8698826583749835,64351.345647532784,49204.14699655862,-7551.784857175998,60,0
44,clean,ensemble__simple_equal,Equal ensemble,all,1080,0.9228308254722553,75646.02799409334,61340.5956137656,8214.725899853536,120,0
44,clean,ensemble__inner_holdout,Inner-holdout ensemble,below,480,-0.0489623134880135,82877.44833985686,70556.66450390535,45318.98701788074,0,0
44,clean,ensemble__inner_holdout,Inner-holdout ensemble,near,60,-3.0218484260553016e+30,101185.0814789886,95494.05845962968,-95494.05845962968,60,0
44,clean,ensemble__inner_holdout,Inner-holdout ensemble,above,540,0.8514488639846707,68758.75914786545,55179.37925498788,6395.680615406518,63,0
44,clean,ensemble__inner_holdout,Inner-holdout ensemble,all,1080,0.9192826731620181,77365.54461935961,64253.43265476464,18034.386845670826,123,0
44,0,randomforest,RandomForest,below,480,-0.011303004659154237,81376.13846768183,73383.75812369834,9960.470525365,0,2
44,0,randomforest,RandomForest,near,60,-6.827928903930407e+30,152098.3989809097,145660.41637375005,-138362.44019375,54,0
44,0,randomforest,RandomForest,above,540,0.6874368790756221,99737.59902275226,78926.3087619213,-77203.6849295139,46,0
44,0,randomforest,RandomForest,all,1080,0.875903011981999,95927.87458330243,80170.40334559047,-41861.76890869194,100,2
44,0,conformer,Conformer,below,480,-4.85603371231456,195820.5260027663,170347.37769401082,170323.03178838585,0,209
44,0,conformer,Conformer,near,60,-1.8277679145572342e+29,24885.173445762925,21318.2529975,1813.2032958333225,28,0
44,0,conformer,Conformer,above,540,0.8457377903846932,70068.01525345046,59796.7205899537,43587.21965671296,25,0
44,0,conformer,Conformer,all,1080,0.7366026242277666,139755.82674067377,106792.65332550944,97593.46858407427,53,209
44,0,alexnet,AlexNet,below,480,-2.749125556113881,156682.83505512093,130848.18550708375,129732.88436000042,0,0
44,0,alexnet,AlexNet,near,60,-5.620575513917574e+29,43638.57304183516,40690.31265875,-39301.03915208333,57,0
44,0,alexnet,AlexNet,above,540,0.7608822403993473,87236.04310626899,79042.2653221296,35043.49850509258,68,0
44,0,alexnet,AlexNet,all,1080,0.8001191572037245,121744.62260904972,99936.45470081038,72997.41790409743,125,0
44,0,ensemble__simple_equal,Equal ensemble,below,480,-1.7926514463267598,135227.43047782648,109884.76855684069,103338.79555791707,0,1
44,0,ensemble__simple_equal,Equal ensemble,near,60,-1.2612194482402583e+30,65369.54723347527,62211.074423611135,-58616.75868333336,55,0
44,0,ensemble__simple_equal,Equal ensemble,above,540,0.9009430432747108,56147.77262946901,46223.636901149664,475.67774409713843,46,0
44,0,ensemble__simple_equal,Equal ensemble,all,1080,0.8659392476103763,99704.56154611305,75405.66416603798,42909.70585982652,101,1
44,0,ensemble__inner_holdout,Inner-holdout ensemble,below,480,-2.3710982669461806,148573.76702795926,121799.26446104677,119433.30985491636,0,1
44,0,ensemble__inner_holdout,Inner-holdout ensemble,near,60,-7.681945155831854e+29,51017.09770651463,48011.99228834706,-45226.962539008055,55,0
44,0,ensemble__inner_holdout,Inner-holdout ensemble,above,540,0.8789271910090635,62074.517314072036,52743.45549070737,15252.636198398059,48,0
44,0,ensemble__inner_holdout,Inner-holdout ensemble,all,1080,0.8397641600629859,109004.40091711839,83172.06707739375,58195.18011588363,103,1
44,-4,randomforest,RandomForest,below,480,-0.011303004659154237,81376.13846768183,73383.75812369834,9960.470525365,0,2
44,-4,randomforest,RandomForest,near,60,-6.841491584071639e+30,152249.38463024003,145848.08746750004,-138550.11128749998,54,0
44,-4,randomforest,RandomForest,above,540,0.6878628657098316,99669.61056331563,78885.97429664353,-77161.59968645833,46,0
44,-4,randomforest,RandomForest,all,1080,0.8759599995688891,95905.84614441289,80160.66228482657,-41851.152459039164,100,2
44,-4,conformer,Conformer,below,480,-7.253451306126582,232473.91282176482,213180.97498500042,213180.97498500042,0,418
44,-4,conformer,Conformer,near,60,-7.818786691021903e+29,51469.48585268355,44356.768527500004,44192.233504166674,2,0
44,-4,conformer,Conformer,above,540,0.8282659585248224,73929.579696934,62373.30808319444,56615.125617361104,2,0
44,-4,conformer,Conformer,all,1080,0.637242013658551,164010.89291445105,128398.01895312518,125509.7868855789,4,418
44,-4,alexnet,AlexNet,below,480,-4.721729311376597,193561.99190140332,172786.3762219796,172786.3762219796,0,185
44,-4,alexnet,AlexNet,near,60,-7.881764228538445e+28,16341.49807583434,12126.041215,1669.8694416666558,27,0
44,-4,alexnet,AlexNet,above,540,0.8044785521921768,78883.6948049669,70251.71198462961,38111.649141666654,24,0
44,-4,alexnet,AlexNet,all,1080,0.7332834348267034,140633.63316409974,112593.4699362502,95942.54008291686,51,185
44,-4,ensemble__simple_equal,Equal ensemble,below,480,-2.780997156467922,157347.41196438103,132624.66464027818,131975.94057744832,0,2
44,-4,ensemble__simple_equal,Equal ensemble,near,60,-4.9142961612203826e+29,40804.75835546141,38387.026530000025,-30896.002780555595,54,0
44,-4,ensemble__simple_equal,Equal ensemble,above,540,0.921230309648233,50069.079951636755,42132.48695087189,5855.058357523063,45,0
44,-4,ensemble__simple_equal,Equal ensemble,all,1080,0.8334576464094601,111128.78105663098,82143.15145611514,59867.058169818796,99,2
44,-4,ensemble__inner_holdout,Inner-holdout ensemble,below,480,-3.7557792983847156,176468.53274514189,153708.68412346923,153702.23394367052,0,26
44,-4,ensemble__inner_holdout,Inner-holdout ensemble,near,60,-1.7559644858629155e+29,24391.472064919308,20561.76286879862,-12105.732591070537,47,0
44,-4,ensemble__inner_holdout,Inner-holdout ensemble,above,540,0.9006116555070671,56241.613333829104,47752.02706525465,21131.437714784028,40,0
44,-4,ensemble__inner_holdout,Inner-holdout ensemble,all,1080,0.7915777990335267,124318.62288687594,93333.30441354692,78205.28213285278,87,26
44,-8,randomforest,RandomForest,below,480,-0.011289789108771542,81375.60676058399,73382.76036979209,9961.46827927125,0,2
44,-8,randomforest,RandomForest,near,60,-6.851021931204471e+30,152355.3910840305,146015.95908208337,-138697.78186041667,54,0
44,-8,randomforest,RandomForest,above,540,0.68920536822259,99455.0399885865,78658.34006631946,-76928.22344224538,45,0
44,-8,randomforest,RandomForest,all,1080,0.876224422148902,95803.56784407457,80055.72792429416,-41742.22481146972,99,2
44,-8,conformer,Conformer,below,480,-9.952840849761905,267805.700593578,252631.27189255253,252631.27189255253,0,479
44,-8,conformer,Conformer,near,60,-2.148490992392791e+30,85319.22778449843,81709.79704583334,81709.79704583334,0,0
44,-8,conformer,Conformer,above,540,0.7784019363809837,83979.44931718636,73716.76845759258,72873.52900277777,0,0
44,-8,conformer,Conformer,all,1080,0.5171305526267602,189225.24026520483,153678.38268358816,153256.76295618076,0,479
44,-8,alexnet,AlexNet,below,480,-7.031205316414596,229322.56620967516,212736.42521286503,212736.42521286503,0,465
44,-8,alexnet,AlexNet,near,60,-4.998040898908815e+29,41150.96748850634,38558.059025,38558.059025,0,0
44,-8,alexnet,AlexNet,above,540,0.8623811486248011,66180.34187349824,56641.472869722216,35434.2351949074,1,0
44,-8,alexnet,AlexNet,all,1080,0.6540014124266418,160177.44604094632,125012.37314196781,114408.75430456038,1,465
44,-8,ensemble__simple_equal,Equal ensemble,below,480,-3.912289070405903,179348.76335209905,158443.05512822952,158443.05512822952,0,28
44,-8,ensemble__simple_equal,Equal ensemble,near,60,-1.9919237233600297e+29,25978.645246458913,19825.212350833346,-6143.308596527823,44,0
44,-8,ensemble__simple_equal,Equal ensemble,above,540,0.9384012455747007,44276.777717363875,37572.33837559411,10459.846918479854,40,0
44,-8,ensemble__simple_equal,Equal ensemble,all,1080,0.7934849243050863,123748.53955177609,90306.70548650094,75307.76414975707,84,28
44,-8,ensemble__inner_holdout,Inner-holdout ensemble,below,480,-5.3479813068933835,203879.82319729312,185391.73326113887,185391.73326113887,0,339
44,-8,ensemble__inner_holdout,Inner-holdout ensemble,near,60,-2.0437369219881506e+29,26314.34976163428,20176.395700197165,17499.864764388672,10,0
44,-8,ensemble__inner_holdout,Inner-holdout ensemble,above,540,0.9203385427364826,50351.70316780325,41972.034311061936,25551.99898455471,9,0
44,-8,ensemble__inner_holdout,Inner-holdout ensemble,all,1080,0.733249562206822,140642.56301508538,104503.25392160365,96144.54009524957,19,339
44,-12,randomforest,RandomForest,below,480,-0.012871848121717155,81439.23377547045,73484.38471875041,9859.843930312918,0,2
44,-12,randomforest,RandomForest,near,60,-6.804723758408385e+30,151839.72102629818,144906.81435687502,-136682.59006354166,53,0
44,-12,randomforest,RandomForest,above,540,0.6912681788843824,99124.43828590773,78407.36014733797,-76677.2435232639,44,0
44,-12,randomforest,RandomForest,all,1080,0.8767225258061795,95610.60484366913,79913.78519071778,-41549.946129467404,97,2
44,-12,conformer,Conformer,below,480,-13.48228664215454,307946.3055654902,296014.51284307335,296014.51284307335,0,480
44,-12,conformer,Conformer,near,60,-4.4574818477507186e+30,122892.37546459644,121255.56267083334,121255.56267083334,0,0
44,-12,conformer,Conformer,above,540,0.699919916683906,97725.66351880612,91117.32701703704,91115.17321574074,0,0
44,-12,conformer,Conformer,all,1080,0.3559087751324945,218543.4994369318,183857.08936493073,183856.01246428257,0,480
44,-12,alexnet,AlexNet,below,480,-8.600717398588184,250731.13799607757,236266.06577276083,236266.06577276083,0,480
44,-12,alexnet,AlexNet,near,60,-1.1814650841873588e+30,63268.94506271678,61690.79704583334,61690.79704583334,0,0
44,-12,alexnet,AlexNet,above,540,0.926304632554123,48429.51683273686,40578.49006648148,24621.509095370362,0,0
44,-12,alexnet,AlexNet,all,1080,0.6043908145267795,171276.3444134921,128723.65187923629,120745.16139368076,0,480
44,-12,ensemble__simple_equal,Equal ensemble,below,480,-5.022851044510816,198590.05218133147,180713.474182049,180713.474182049,0,302
44,-12,ensemble__simple_equal,Equal ensemble,near,60,-2.5209225011230188e+29,29225.361697853547,18872.04986840275,15421.256551041612,15,0
44,-12,ensemble__simple_equal,Equal ensemble,above,540,0.9530347748734704,38661.45960816853,32587.96733880399,13019.812929282325,15,0
44,-12,ensemble__simple_equal,Equal ensemble,all,1080,0.7529051695614121,135361.77215577778,97659.53052077947,87683.74257616524,30,302
44,-12,ensemble__inner_holdout,Inner-holdout ensemble,below,480,-6.845007741936144,226648.6397527821,210960.64569325472,210960.64569325472,0,478
44,-12,ensemble__inner_holdout,Inner-holdout ensemble,near,60,-6.1956858833174665e+29,45816.809465558625,41998.25422592011,41998.25422592011,0,0
44,-12,ensemble__inner_holdout,Inner-holdout ensemble,above,540,0.9403315770944599,43577.50099997623,35259.243395383535,26965.9705130301,0,0
44,-12,ensemble__inner_holdout,Inner-holdout ensemble,all,1080,0.6777328752211111,154586.72765087796,113723.1450183561,109576.50857717938,0,478
44,-16,randomforest,RandomForest,below,480,-0.11755086934456771,85544.1034592824,75610.02876927124,27091.764177708745,0,2
44,-16,randomforest,RandomForest,near,60,-5.684176937063109e+30,138775.86452572345,132082.80687124998,-123289.86154791666,52,0
44,-16,randomforest,RandomForest,above,540,0.7066878942925481,96617.3309201874,77051.21153622687,-75318.81018993056,42,0
44,-16,randomforest,RandomForest,all,1080,0.8787676324738629,94814.22401943892,79467.99671397009,-32468.05776864565,94,2
44,-16,conformer,Conformer,below,480,-18.770347039496354,359802.00165687583,349974.21062953176,349974.21062953176,0,480
44,-16,conformer,Conformer,near,60,-8.899363576298642e+30,173643.93636081635,172725.68246249994,172725.68246249994,0,0
44,-16,conformer,Conformer,above,540,0.5856059036109925,114840.9619825308,110035.79433842591,110035.79433842591,0,0
44,-16,conformer,Conformer,all,1080,0.1125638447500602,256526.81024568836,220157.8620302548,220157.8620302548,0,480
44,-16,alexnet,AlexNet,below,480,-11.357158630115553,284456.4197591726,272238.7629081775,272238.7629081775,0,480
44,-16,alexnet,AlexNet,near,60,-2.8623187045905227e+30,98477.98227686068,97463.37985833334,97463.37985833334,0,0
44,-16,alexnet,AlexNet,above,540,0.9668547199017388,32478.868334703562,26349.29937009259,12967.720380092589,0,0
44,-16,alexnet,AlexNet,all,1080,0.5006451093939009,192428.26122504598,139584.28763636595,132893.49814136594,0,480
44,-16,ensemble__simple_equal,Equal ensemble,below,480,-7.169714921672647,231291.61033528403,216434.91257180597,216434.91257180597,0,480
44,-16,ensemble__simple_equal,Equal ensemble,near,60,-8.621581989733673e+29,54047.25340943315,48966.400257638845,48966.400257638845,0,0
44,-16,ensemble__simple_equal,Equal ensemble,above,540,0.9618247353452808,34856.28277600433,28879.345570393485,15894.901509529234,0,0
44,-16,ensemble__simple_equal,Equal ensemble,all,1080,0.6689857833860424,156670.60664082275,113353.32283142378,106861.10080099164,0,480
44,-16,ensemble__inner_holdout,Inner-holdout ensemble,below,480,-9.516054044842543,262411.4816468836,249321.24101120394,249321.24101120394,0,480
44,-16,ensemble__inner_holdout,Inner-holdout ensemble,near,60,-1.9068326297551014e+30,80377.85919772016,78634.97182014758,78634.97182014758,0,0
44,-16,ensemble__inner_holdout,Inner-holdout ensemble,above,540,0.9514753701586645,39298.06417423681,33449.97799332566,28455.876609634775,0,0
44,-16,ensemble__inner_holdout,Inner-holdout ensemble,all,1080,0.5720272421060488,178144.4367922795,131903.03899165057,129405.98829980512,0,480
44,-20,randomforest,RandomForest,below,480,-3.7077283549950835,175574.7773421465,151820.95138690146,138214.36709112022,0,300
44,-20,randomforest,RandomForest,near,60,-1.7068979935321848e+30,76047.32311196807,54426.31420895833,-25995.162198958344,18,0
44,-20,randomforest,RandomForest,above,540,0.7795551673103818,83760.64318599008,67703.93791064816,-65975.96144861111,13,0
44,-20,randomforest,RandomForest,all,1080,0.7635983430675899,132400.4496016257,104351.6314722224,26996.45119402797,31,300
44,-20,conformer,Conformer,below,480,-25.88531719636279,419579.25843422627,411300.87430140673,411300.87430140673,0,480
44,-20,conformer,Conformer,near,60,-1.6169701069377868e+31,234062.1246850173,233379.68871249995,233379.68871249995,0,0
44,-20,conformer,Conformer,above,540,0.3933751096967434,138947.3136857824,131267.94456990738,131267.94456990738,0,0
44,-20,conformer,Conformer,all,1080,-0.22638143802238475,301562.25770534825,261399.89912516222,261399.89912516222,0,480
44,-20,alexnet,AlexNet,below,480,-16.184403105447004,335446.8009703456,325211.72052536503,325211.72052536503,0,480
44,-20,alexnet,AlexNet,near,60,-6.632921338058409e+30,149910.67887087367,149221.79496249993,149221.79496249993,0,0
44,-20,alexnet,AlexNet,above,540,0.9368085248826011,44845.54318228048,33313.13183166667,7922.075067592595,0,0
44,-20,alexnet,AlexNet,all,1080,0.2951731443556681,228615.36919503266,169485.20809169,156789.67970965296,0,480
44,-20,ensemble__simple_equal,Equal ensemble,below,480,-13.105896957604964,303918.2516694478,291575.65397263056,291575.65397263056,0,480
44,-20,ensemble__simple_equal,Equal ensemble,near,60,-4.4070778076681017e+30,122195.58264042334,118868.77382534716,118868.77382534716,0,0
44,-20,ensemble__simple_equal,Equal ensemble,above,540,0.9317245722376353,46614.631657315986,39366.29986145059,24404.68606296287,0,0
44,-20,ensemble__simple_equal,Equal ensemble,all,1080,0.4205530914004352,207286.50395048616,155876.1502421915,148395.34334294766,0,480
44,-20,ensemble__inner_holdout,Inner-holdout ensemble,below,480,-15.407865134414106,327780.012552321,316939.5108290065,316939.5108290065,0,480
44,-20,ensemble__inner_holdout,Inner-holdout ensemble,near,60,-6.138197366608394e+30,144211.724991651,142671.03646741906,142671.03646741906,0,0
44,-20,ensemble__inner_holdout,Inner-holdout ensemble,above,540,0.9118146406931132,52977.11284061061,44785.82034060425,35355.76055942119,0,0
44,-20,ensemble__inner_holdout,Inner-holdout ensemble,all,1080,0.3215418292848289,224298.17518203138,171181.0836758283,166466.05378523676,0,480
