run,experiment,maxfreq,snr,fold,model,sample_id,val_local_index,y_true,y_pred,abs_error,method,attribution_units,attribution_sum,output_delta_from_baseline,completeness_error,completeness_relative_error,deletion_prediction_auc,deletion_linear_auc,deletion_area_between_curve,insertion_prediction_auc,insertion_linear_auc,insertion_area_between_curve,top_frequency_bin,top_frequency_hz,top_time_frame,top_time_s,source_csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,0,fold1,cnntf_v2_gap,low_heatflux_val0060,60,20979.71604,95346.125,74366.40896,integrated_gradients,heat_flux,167679.5,-806365.75,974045.25,1.207944719874325,593546.3875,498539.671875,95006.71562499995,569629.7296875,498539.671875,71090.05781250005,54,729.9107142857143,198,0.8861607142857143,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/20260914_selected_log_architecture/maxfreq=3kHz/heatflux_reference_SNR=0/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold1/cnntf_v2_gap/explainability_summary.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,0,fold2,alexnet,near_onb_below_val0060,60,221505.1102,182209.15625,39295.953949999996,integrated_gradients,heat_flux,-746163.0,-186870.15625,-559292.84375,2.992948981119076,1744341.476171875,275644.5546875,1468696.921484375,1595507.05703125,275644.5546875,1319862.50234375,56,756.6964285714286,154,0.6897321428571429,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/20260914_selected_log_architecture/maxfreq=3kHz/heatflux_reference_SNR=0/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold2/alexnet/explainability_summary.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,0,fold2,alexnet,near_onb_above_val0120,120,427276.195,404492.71875,22783.476250000007,integrated_gradients,heat_flux,-28044558336.0,35413.40625,-28044593749.40625,791920.2561715241,3812952.5296874996,386786.6875,3426165.8421874996,3488928.9234375,386786.6875,3102142.2359375,168,2256.6964285714284,8,0.03794642857142857,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/20260914_selected_log_architecture/maxfreq=3kHz/heatflux_reference_SNR=0/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold2/alexnet/explainability_summary.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,0,fold2,alexnet,worst_prediction_val0303,303,859343.9142,684796.0625,174547.8517,integrated_gradients,heat_flux,117317001216.0,315716.75,117316685499.25,371588.41112880455,4623733.79375,526939.21875,4096794.575,4380946.3515625,526939.21875,3854007.1328125,168,2256.6964285714284,117,0.5245535714285714,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/20260914_selected_log_architecture/maxfreq=3kHz/heatflux_reference_SNR=0/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold2/alexnet/explainability_summary.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,0,fold2,alexnet,low_heatflux_val0180,180,57593.31665,122051.0390625,64457.7224125,integrated_gradients,heat_flux,-6323048.5,-247028.2734375,-6076020.2265625,24.596456680898022,1862354.7568359375,245565.16796875,1616789.5888671875,1802279.076171875,245565.16796875,1556713.908203125,56,756.6964285714286,152,0.6808035714285714,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/20260914_selected_log_architecture/maxfreq=3kHz/heatflux_reference_SNR=0/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold2/alexnet/explainability_summary.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,0,fold2,alexnet,high_heatflux_val0300,300,859343.9142,743551.0,115792.9142,integrated_gradients,heat_flux,-89325314048.0,374471.6875,-89325688519.6875,238537.89619191838,4479411.6640625,556316.125,3923095.5390625,4161920.4796875,556316.125,3605604.3546875,168,2256.6964285714284,65,0.2924107142857143,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/20260914_selected_log_architecture/maxfreq=3kHz/heatflux_reference_SNR=0/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold2/alexnet/explainability_summary.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,0,fold2,cnntf_v2_gap,near_onb_below_val0060,60,221505.1102,151053.78125,70451.32895,integrated_gradients,heat_flux,16145302.0,-309980.4375,16455282.4375,53.08490616444143,343589.11484375,306049.5078125,37539.60703125002,434685.475,306049.5078125,128635.96718749998,55,743.3035714285714,79,0.3549107142857143,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/20260914_selected_log_architecture/maxfreq=3kHz/heatflux_reference_SNR=0/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold2/cnntf_v2_gap/explainability_summary.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,0,fold2,cnntf_v2_gap,near_onb_above_val0120,120,427276.195,410841.03125,16435.163750000007,integrated_gradients,heat_flux,-21548640.0,-50193.1875,-21498446.8125,428.3140378861175,606412.86015625,435930.09375,170482.76640624995,454661.02421875,435930.09375,18730.93046875001,166,2229.910714285714,7,0.033482142857142856,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/20260914_selected_log_architecture/maxfreq=3kHz/heatflux_reference_SNR=0/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold2/cnntf_v2_gap/explainability_summary.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,0,fold2,cnntf_v2_gap,worst_prediction_val0056,56,181378.003,-1131.63916015625,182509.64216015625,integrated_gradients,heat_flux,17275284.0,-462165.85791015625,17737449.857910156,38.378970567224954,367478.94936218264,229935.46380615234,137543.4855560303,371816.21940307616,229935.46380615234,141880.75559692382,55,743.3035714285714,159,0.7120535714285714,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/20260914_selected_log_architecture/maxfreq=3kHz/heatflux_reference_SNR=0/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold2/cnntf_v2_gap/explainability_summary.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,0,fold2,cnntf_v2_gap,low_heatflux_val0180,180,57593.31665,116854.515625,59261.198975,integrated_gradients,heat_flux,24670746.0,-344179.703125,25014925.703125,72.67983985110249,368090.390234375,288942.65625,79147.73398437502,397469.66796875,288942.65625,108527.01171875,55,743.3035714285714,158,0.7075892857142857,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/20260914_selected_log_architecture/maxfreq=3kHz/heatflux_reference_SNR=0/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold2/cnntf_v2_gap/explainability_summary.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,0,fold2,cnntf_v2_gap,high_heatflux_val0300,300,859343.9142,791024.0625,68319.8517,integrated_gradients,heat_flux,269923139584.0,329989.84375,269922809594.15625,817973.0822220381,611334.8546875,626011.546875,-14676.692187499953,541888.56640625,626011.546875,-84122.98046875,173,2323.660714285714,70,0.31473214285714285,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/20260914_selected_log_architecture/maxfreq=3kHz/heatflux_reference_SNR=0/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold2/cnntf_v2_gap/explainability_summary.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,0,fold3,alexnet,near_onb_below_val0180,180,315466.1173,241792.78125,73673.33604999998,integrated_gradients,heat_flux,-145396048.0,-122026.34375,-145274021.65625,1190.5135988822085,1461086.68671875,302806.046875,1158280.63984375,1200672.8953125,302806.046875,897866.8484375,169,2270.089285714286,19,0.08705357142857142,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/20260914_selected_log_architecture/maxfreq=3kHz/heatflux_reference_SNR=0/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold3/alexnet/explainability_summary.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,0,fold3,alexnet,near_onb_above_val0240,240,489453.9981,496262.78125,6808.783149999974,integrated_gradients,heat_flux,-17936211968.0,132443.65625,-17936344411.65625,135426.22515494208,2763190.8484375,430041.15625,2333149.6921875,2045040.94375,430041.15625,1614999.7875,169,2270.089285714286,18,0.08258928571428571,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/20260914_selected_log_architecture/maxfreq=3kHz/heatflux_reference_SNR=0/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold3/alexnet/explainability_summary.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,0,fold3,alexnet,worst_prediction_val0023,23,0.000328047,259065.59375,259065.593421953,integrated_gradients,heat_flux,-1138840.75,-104753.53125,-1034087.21875,9.871621571229849,1132859.8406250002,311442.9375,821416.9031250002,1129982.29375,311442.9375,818539.35625,56,756.6964285714286,49,0.22098214285714285,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/20260914_selected_log_architecture/maxfreq=3kHz/heatflux_reference_SNR=0/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold3/alexnet/explainability_summary.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,0,fold3,alexnet,low_heatflux_val0000,0,0.000328047,173677.90625,173677.905921953,integrated_gradients,heat_flux,3512752.5,-190141.21875,3702893.71875,19.474439803705106,1170761.909765625,268748.5703125,902013.3394531249,1106586.80078125,268748.5703125,837838.23046875,56,756.6964285714286,33,0.14955357142857142,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/20260914_selected_log_architecture/maxfreq=3kHz/heatflux_reference_SNR=0/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold3/alexnet/explainability_summary.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,0,fold3,alexnet,high_heatflux_val0300,300,698421.296,729968.125,31546.829000000027,integrated_gradients,heat_flux,18304505856.0,366149.0,18304139707.0,49990.95916416541,2952919.26875,546894.0625,2406025.20625,2547453.4781250004,546894.0625,2000559.4156250004,169,2270.089285714286,9,0.04241071428571429,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/20260914_selected_log_architecture/maxfreq=3kHz/heatflux_reference_SNR=0/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold3/alexnet/explainability_summary.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,0,fold3,cnntf_v2_gap,near_onb_below_val0180,180,315466.1173,256115.8125,59350.30479999998,integrated_gradients,heat_flux,-94020008.0,-108972.09375,-93911035.90625,861.7897727256434,410558.070703125,310604.2109375,99953.85976562498,468874.46875,310604.2109375,158270.2578125,167,2243.3035714285716,51,0.22991071428571427,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/20260914_selected_log_architecture/maxfreq=3kHz/heatflux_reference_SNR=0/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold3/cnntf_v2_gap/explainability_summary.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,0,fold3,cnntf_v2_gap,near_onb_above_val0240,240,489453.9981,498613.3125,9159.314399999974,integrated_gradients,heat_flux,-19808159744.0,133525.40625,-19808293269.40625,148348.49655742015,521130.7296875,431864.390625,89266.33906249999,501268.73359375,431864.390625,69404.34296874999,167,2243.3035714285716,18,0.08258928571428571,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/20260914_selected_log_architecture/maxfreq=3kHz/heatflux_reference_SNR=0/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold3/cnntf_v2_gap/explainability_summary.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,0,fold3,cnntf_v2_gap,worst_prediction_val0005,5,0.000328047,256826.0,256825.999671953,integrated_gradients,heat_flux,-7136343.0,-108261.90625,-7028081.09375,64.9173964988262,388494.869140625,310958.9609375,77535.908203125,470604.4484375,310958.9609375,159645.4875,55,743.3035714285714,197,0.8816964285714286,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/20260914_selected_log_architecture/maxfreq=3kHz/heatflux_reference_SNR=0/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold3/cnntf_v2_gap/explainability_summary.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,0,fold3,cnntf_v2_gap,low_heatflux_val0000,0,0.000328047,169797.53125,169797.530921953,integrated_gradients,heat_flux,-8441658.0,-195290.375,-8246367.625,42.2261856223073,402719.006640625,267452.0859375,135266.920703125,470563.52734375,267452.0859375,203111.44140625,55,743.3035714285714,47,0.21205357142857142,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/20260914_selected_log_architecture/maxfreq=3kHz/heatflux_reference_SNR=0/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold3/cnntf_v2_gap/explainability_summary.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,0,fold3,cnntf_v2_gap,high_heatflux_val0300,300,698421.296,750185.5,51764.20400000003,integrated_gradients,heat_flux,-89899499520.0,385097.59375,-89899884617.59375,233447.01726688925,548771.33125,557632.953125,-8861.621874999953,552495.93359375,557632.953125,-5137.01953125,169,2270.089285714286,197,0.8816964285714286,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/20260914_selected_log_architecture/maxfreq=3kHz/heatflux_reference_SNR=0/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold3/cnntf_v2_gap/explainability_summary.csv
