experiment_name,noise_dir,source_dir,max_freq_dir,chunks_per_source,data_path,split_strategy,feature_set,fold,train_samples,validation_samples,r2,rmse,mae,prediction_pearson
2025.06.11_0.3_2,heatflux_SNR=-8,waterflow_20260722_1s_y_power,maxfreq=22kHz,5,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.06.11_0.3_2\data\npy\waterflow_20260722_1s_y_power\maxfreq=22kHz\heatflux_SNR=-8,group_kfold,old_style_magnitude_minmax_pca,1,60,30,0.5735912130210717,160606.03721854914,134117.12652000002,0.884554141729491
2025.06.11_0.3_2,heatflux_SNR=-8,waterflow_20260722_1s_y_power,maxfreq=22kHz,5,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.06.11_0.3_2\data\npy\waterflow_20260722_1s_y_power\maxfreq=22kHz\heatflux_SNR=-8,group_kfold,total_power_only,2,60,30,0.9387169532443502,68250.07118753366,58836.057762083336,0.9721611160556194
2025.06.11_0.3_2,heatflux_SNR=-8,waterflow_20260722_1s_y_power,maxfreq=22kHz,5,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.06.11_0.3_2\data\npy\waterflow_20260722_1s_y_power\maxfreq=22kHz\heatflux_SNR=-8,group_kfold,full_spectrogram_pca,2,60,30,0.8674208403482011,100385.40266387834,87468.11280208334,0.9614815244116797
2025.06.11_0.3_2,heatflux_SNR=-8,waterflow_20260722_1s_y_power,maxfreq=22kHz,5,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.06.11_0.3_2\data\npy\waterflow_20260722_1s_y_power\maxfreq=22kHz\heatflux_SNR=-8,group_kfold,old_style_magnitude_minmax_pca,2,60,30,0.6704598152345873,158265.81729826506,146253.03350000002,0.8741576544515453
2025.06.11_0.3_2,heatflux_SNR=-8,waterflow_20260722_1s_y_power,maxfreq=22kHz,5,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.06.11_0.3_2\data\npy\waterflow_20260722_1s_y_power\maxfreq=22kHz\heatflux_SNR=-8,group_kfold,total_power_only,3,60,30,0.051846364151139746,148576.60488694336,118536.41774813797,0.4331057304627521
2025.06.11_0.3_2,heatflux_SNR=-8,waterflow_20260722_1s_y_power,maxfreq=22kHz,5,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.06.11_0.3_2\data\npy\waterflow_20260722_1s_y_power\maxfreq=22kHz\heatflux_SNR=-8,group_kfold,full_spectrogram_pca,3,60,30,0.5066700418235295,107171.62540310313,83665.50772053382,0.7367177262289425
2025.06.11_0.3_2,heatflux_SNR=-8,waterflow_20260722_1s_y_power,maxfreq=22kHz,5,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.06.11_0.3_2\data\npy\waterflow_20260722_1s_y_power\maxfreq=22kHz\heatflux_SNR=-8,group_kfold,old_style_magnitude_minmax_pca,3,60,30,0.34306345484770273,123672.39856903045,112793.3338094922,0.9163055955965848
2025.06.11_0.3_2,heatflux_SNR=-12,waterflow_20260722_1s_y_power,maxfreq=22kHz,5,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.06.11_0.3_2\data\npy\waterflow_20260722_1s_y_power\maxfreq=22kHz\heatflux_SNR=-12,kfold,total_power_only,1,60,30,0.909021690075713,77101.55036548215,53708.36038798435,0.9583616636580329
2025.06.11_0.3_2,heatflux_SNR=-12,waterflow_20260722_1s_y_power,maxfreq=22kHz,5,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.06.11_0.3_2\data\npy\waterflow_20260722_1s_y_power\maxfreq=22kHz\heatflux_SNR=-12,kfold,full_spectrogram_pca,1,60,30,0.9084945775605364,77324.58426822005,64462.8354585052,0.9629729479242269
2025.06.11_0.3_2,heatflux_SNR=-12,waterflow_20260722_1s_y_power,maxfreq=22kHz,5,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.06.11_0.3_2\data\npy\waterflow_20260722_1s_y_power\maxfreq=22kHz\heatflux_SNR=-12,kfold,old_style_magnitude_minmax_pca,1,60,30,0.831606040920647,104895.63887428636,78632.37044246354,0.9410359134675103
2025.06.11_0.3_2,heatflux_SNR=-12,waterflow_20260722_1s_y_power,maxfreq=22kHz,5,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.06.11_0.3_2\data\npy\waterflow_20260722_1s_y_power\maxfreq=22kHz\heatflux_SNR=-12,kfold,total_power_only,2,60,30,0.9361829493134507,69122.44095768525,51805.8406392526,0.9682695699727453
2025.06.11_0.3_2,heatflux_SNR=-12,waterflow_20260722_1s_y_power,maxfreq=22kHz,5,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.06.11_0.3_2\data\npy\waterflow_20260722_1s_y_power\maxfreq=22kHz\heatflux_SNR=-12,kfold,full_spectrogram_pca,2,60,30,0.8540317735331964,104539.36727547413,84484.91227439843,0.9586306243554504
2025.06.11_0.3_2,heatflux_SNR=-12,waterflow_20260722_1s_y_power,maxfreq=22kHz,5,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.06.11_0.3_2\data\npy\waterflow_20260722_1s_y_power\maxfreq=22kHz\heatflux_SNR=-12,kfold,old_style_magnitude_minmax_pca,2,60,30,0.7700397226980922,131213.075002143,106124.04444773178,0.9062780203141992
2025.06.11_0.3_2,heatflux_SNR=-12,waterflow_20260722_1s_y_power,maxfreq=22kHz,5,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.06.11_0.3_2\data\npy\waterflow_20260722_1s_y_power\maxfreq=22kHz\heatflux_SNR=-12,kfold,total_power_only,3,60,30,0.9358840563937059,66524.89802939554,42068.8935863802,0.9686813244781782
2025.06.11_0.3_2,heatflux_SNR=-12,waterflow_20260722_1s_y_power,maxfreq=22kHz,5,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.06.11_0.3_2\data\npy\waterflow_20260722_1s_y_power\maxfreq=22kHz\heatflux_SNR=-12,kfold,full_spectrogram_pca,3,60,30,0.8897922907281383,87218.21337871632,68016.20955096354,0.9676275855267105
2025.06.11_0.3_2,heatflux_SNR=-12,waterflow_20260722_1s_y_power,maxfreq=22kHz,5,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.06.11_0.3_2\data\npy\waterflow_20260722_1s_y_power\maxfreq=22kHz\heatflux_SNR=-12,kfold,old_style_magnitude_minmax_pca,3,60,30,0.7275743117755156,137127.71104601733,109738.6825451302,0.8570518909403613
2025.06.11_0.3_2,heatflux_SNR=-12,waterflow_20260722_1s_y_power,maxfreq=22kHz,5,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.06.11_0.3_2\data\npy\waterflow_20260722_1s_y_power\maxfreq=22kHz\heatflux_SNR=-12,group_kfold,total_power_only,1,60,30,0.8605327128103528,91851.22872759604,66897.86551411459,0.9652336530454645
2025.06.11_0.3_2,heatflux_SNR=-12,waterflow_20260722_1s_y_power,maxfreq=22kHz,5,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.06.11_0.3_2\data\npy\waterflow_20260722_1s_y_power\maxfreq=22kHz\heatflux_SNR=-12,group_kfold,full_spectrogram_pca,1,60,30,0.6280474902748657,150000.4425612455,121874.36774906251,0.9344680678954292
2025.06.11_0.3_2,heatflux_SNR=-12,waterflow_20260722_1s_y_power,maxfreq=22kHz,5,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.06.11_0.3_2\data\npy\waterflow_20260722_1s_y_power\maxfreq=22kHz\heatflux_SNR=-12,group_kfold,old_style_magnitude_minmax_pca,1,60,30,0.5605495247880917,163043.6025998471,129887.58863645834,0.8756373659308196
2025.06.11_0.3_2,heatflux_SNR=-12,waterflow_20260722_1s_y_power,maxfreq=22kHz,5,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.06.11_0.3_2\data\npy\waterflow_20260722_1s_y_power\maxfreq=22kHz\heatflux_SNR=-12,group_kfold,total_power_only,2,60,30,0.9276595844384568,74152.0964472776,64409.923977708335,0.9671010432415885
2025.06.11_0.3_2,heatflux_SNR=-12,waterflow_20260722_1s_y_power,maxfreq=22kHz,5,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.06.11_0.3_2\data\npy\waterflow_20260722_1s_y_power\maxfreq=22kHz\heatflux_SNR=-12,group_kfold,full_spectrogram_pca,2,60,30,0.8661682679727895,100858.49507106467,88636.43103125,0.9607310426922812
2025.06.11_0.3_2,heatflux_SNR=-12,waterflow_20260722_1s_y_power,maxfreq=22kHz,5,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.06.11_0.3_2\data\npy\waterflow_20260722_1s_y_power\maxfreq=22kHz\heatflux_SNR=-12,group_kfold,old_style_magnitude_minmax_pca,2,60,30,0.6061217424371326,173027.02410622986,158355.56383854168,0.8349047831995011
2025.06.11_0.3_2,heatflux_SNR=-12,waterflow_20260722_1s_y_power,maxfreq=22kHz,5,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.06.11_0.3_2\data\npy\waterflow_20260722_1s_y_power\maxfreq=22kHz\heatflux_SNR=-12,group_kfold,total_power_only,3,60,30,0.09599394964553554,145076.39032909903,112229.6747223958,0.4689308314283881
2025.06.11_0.3_2,heatflux_SNR=-12,waterflow_20260722_1s_y_power,maxfreq=22kHz,5,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.06.11_0.3_2\data\npy\waterflow_20260722_1s_y_power\maxfreq=22kHz\heatflux_SNR=-12,group_kfold,full_spectrogram_pca,3,60,30,0.49903871228305763,107997.36416719445,87748.13031167965,0.7325522956197503
2025.06.11_0.3_2,heatflux_SNR=-12,waterflow_20260722_1s_y_power,maxfreq=22kHz,5,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.06.11_0.3_2\data\npy\waterflow_20260722_1s_y_power\maxfreq=22kHz\heatflux_SNR=-12,group_kfold,old_style_magnitude_minmax_pca,3,60,30,0.30044086651959057,127621.33646258597,115702.88373032553,0.927944148952897
2025.06.11_0.3_2,heatflux_SNR=-16,waterflow_20260722_1s_y_power,maxfreq=22kHz,5,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.06.11_0.3_2\data\npy\waterflow_20260722_1s_y_power\maxfreq=22kHz\heatflux_SNR=-16,kfold,total_power_only,1,60,30,0.9071845424797774,77876.12498739583,55153.23799215102,0.958806721343416
2025.06.11_0.3_2,heatflux_SNR=-16,waterflow_20260722_1s_y_power,maxfreq=22kHz,5,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.06.11_0.3_2\data\npy\waterflow_20260722_1s_y_power\maxfreq=22kHz\heatflux_SNR=-16,kfold,full_spectrogram_pca,1,60,30,0.90531889423712,78654.91014022022,60723.09598673436,0.9676629567596429
2025.06.11_0.3_2,heatflux_SNR=-16,waterflow_20260722_1s_y_power,maxfreq=22kHz,5,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.06.11_0.3_2\data\npy\waterflow_20260722_1s_y_power\maxfreq=22kHz\heatflux_SNR=-16,kfold,old_style_magnitude_minmax_pca,1,60,30,0.7992886397902574,114519.68786417718,85798.50533788021,0.9243576839342742
2025.06.11_0.3_2,heatflux_SNR=-16,waterflow_20260722_1s_y_power,maxfreq=22kHz,5,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.06.11_0.3_2\data\npy\waterflow_20260722_1s_y_power\maxfreq=22kHz\heatflux_SNR=-16,kfold,total_power_only,2,60,30,0.9349524023472036,69785.68285296824,52573.07175904427,0.9676084500009733
2025.06.11_0.3_2,heatflux_SNR=-16,waterflow_20260722_1s_y_power,maxfreq=22kHz,5,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.06.11_0.3_2\data\npy\waterflow_20260722_1s_y_power\maxfreq=22kHz\heatflux_SNR=-16,kfold,full_spectrogram_pca,2,60,30,0.8283666354911129,113357.83936658835,90920.50711398177,0.9520819068073014
2025.06.11_0.3_2,heatflux_SNR=-16,waterflow_20260722_1s_y_power,maxfreq=22kHz,5,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.06.11_0.3_2\data\npy\waterflow_20260722_1s_y_power\maxfreq=22kHz\heatflux_SNR=-16,kfold,old_style_magnitude_minmax_pca,2,60,30,0.7579233537533668,134625.44396755614,109759.54749356511,0.8954297605561963
2025.06.11_0.3_2,heatflux_SNR=-16,waterflow_20260722_1s_y_power,maxfreq=22kHz,5,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.06.11_0.3_2\data\npy\waterflow_20260722_1s_y_power\maxfreq=22kHz\heatflux_SNR=-16,kfold,total_power_only,3,60,30,0.9337470603586093,67624.454484205,43493.21676346354,0.9676262363642065
2025.06.11_0.3_2,heatflux_SNR=-16,waterflow_20260722_1s_y_power,maxfreq=22kHz,5,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.06.11_0.3_2\data\npy\waterflow_20260722_1s_y_power\maxfreq=22kHz\heatflux_SNR=-16,kfold,full_spectrogram_pca,3,60,30,0.8746572305194105,93014.53977424656,75982.1995676302,0.9707300051097749
2025.06.11_0.3_2,heatflux_SNR=-16,waterflow_20260722_1s_y_power,maxfreq=22kHz,5,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.06.11_0.3_2\data\npy\waterflow_20260722_1s_y_power\maxfreq=22kHz\heatflux_SNR=-16,kfold,old_style_magnitude_minmax_pca,3,60,30,0.7420526608811532,133434.0673768983,110536.43606596353,0.8716373142271866
2025.06.11_0.3_2,heatflux_SNR=-16,waterflow_20260722_1s_y_power,maxfreq=22kHz,5,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.06.11_0.3_2\data\npy\waterflow_20260722_1s_y_power\maxfreq=22kHz\heatflux_SNR=-16,group_kfold,total_power_only,1,60,30,0.857303377046076,92908.54125234729,68619.26522114583,0.9654257823674339
2025.06.11_0.3_2,heatflux_SNR=-16,waterflow_20260722_1s_y_power,maxfreq=22kHz,5,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.06.11_0.3_2\data\npy\waterflow_20260722_1s_y_power\maxfreq=22kHz\heatflux_SNR=-16,group_kfold,full_spectrogram_pca,1,60,30,0.5298296642051419,168646.14028000465,135359.67312015625,0.9118865991514304
2025.06.11_0.3_2,heatflux_SNR=-16,waterflow_20260722_1s_y_power,maxfreq=22kHz,5,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.06.11_0.3_2\data\npy\waterflow_20260722_1s_y_power\maxfreq=22kHz\heatflux_SNR=-16,group_kfold,old_style_magnitude_minmax_pca,1,60,30,0.5546666139322403,164131.30444989083,131805.377178125,0.8675734438506901
2025.06.11_0.3_2,heatflux_SNR=-16,waterflow_20260722_1s_y_power,maxfreq=22kHz,5,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.06.11_0.3_2\data\npy\waterflow_20260722_1s_y_power\maxfreq=22kHz\heatflux_SNR=-16,group_kfold,total_power_only,2,60,30,0.9146527579652065,80542.97744547305,70277.9234275,0.9614100556372124
2025.06.11_0.3_2,heatflux_SNR=-16,waterflow_20260722_1s_y_power,maxfreq=22kHz,5,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.06.11_0.3_2\data\npy\waterflow_20260722_1s_y_power\maxfreq=22kHz\heatflux_SNR=-16,group_kfold,full_spectrogram_pca,2,60,30,0.8388865177870674,110662.09213730306,97744.91052083335,0.9475842668153515
2025.06.11_0.3_2,heatflux_SNR=-16,waterflow_20260722_1s_y_power,maxfreq=22kHz,5,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.06.11_0.3_2\data\npy\waterflow_20260722_1s_y_power\maxfreq=22kHz\heatflux_SNR=-16,group_kfold,old_style_magnitude_minmax_pca,2,60,30,0.69815702578625,151468.89954088142,134852.61566145835,0.8623839101893422
2025.06.11_0.3_2,heatflux_SNR=-16,waterflow_20260722_1s_y_power,maxfreq=22kHz,5,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.06.11_0.3_2\data\npy\waterflow_20260722_1s_y_power\maxfreq=22kHz\heatflux_SNR=-16,group_kfold,total_power_only,3,60,30,0.09688868322089828,145004.57839177968,112169.43592031246,0.4694413512382658
2025.06.11_0.3_2,heatflux_SNR=-16,waterflow_20260722_1s_y_power,maxfreq=22kHz,5,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.06.11_0.3_2\data\npy\waterflow_20260722_1s_y_power\maxfreq=22kHz\heatflux_SNR=-16,group_kfold,full_spectrogram_pca,3,60,30,0.5296328192509325,104647.67373021395,84548.63620365883,0.7640197880309864
2025.06.11_0.3_2,heatflux_SNR=-16,waterflow_20260722_1s_y_power,maxfreq=22kHz,5,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.06.11_0.3_2\data\npy\waterflow_20260722_1s_y_power\maxfreq=22kHz\heatflux_SNR=-16,group_kfold,old_style_magnitude_minmax_pca,3,60,30,0.3536253094300015,122674.20273220008,109446.08771574218,0.9198377725604613
2025.06.11_0.3_2,heatflux_SNR=-20,waterflow_20260722_1s_y_power,maxfreq=22kHz,5,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.06.11_0.3_2\data\npy\waterflow_20260722_1s_y_power\maxfreq=22kHz\heatflux_SNR=-20,kfold,total_power_only,1,60,30,0.9077528632080119,77637.33623529963,54137.73257225519,0.9585064692232894
2025.06.11_0.3_2,heatflux_SNR=-20,waterflow_20260722_1s_y_power,maxfreq=22kHz,5,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.06.11_0.3_2\data\npy\waterflow_20260722_1s_y_power\maxfreq=22kHz\heatflux_SNR=-20,kfold,full_spectrogram_pca,1,60,30,0.8696308260337179,92295.73559283676,71618.7071241302,0.9567235098513676
2025.06.11_0.3_2,heatflux_SNR=-20,waterflow_20260722_1s_y_power,maxfreq=22kHz,5,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.06.11_0.3_2\data\npy\waterflow_20260722_1s_y_power\maxfreq=22kHz\heatflux_SNR=-20,kfold,old_style_magnitude_minmax_pca,1,60,30,0.7908442810268522,116903.91367603648,92696.1234822552,0.9069101572642195
2025.06.11_0.3_2,heatflux_SNR=-20,waterflow_20260722_1s_y_power,maxfreq=22kHz,5,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.06.11_0.3_2\data\npy\waterflow_20260722_1s_y_power\maxfreq=22kHz\heatflux_SNR=-20,kfold,total_power_only,2,60,30,0.9370984349645382,68624.85299120178,51301.335561127606,0.9687568090935115
2025.06.11_0.3_2,heatflux_SNR=-20,waterflow_20260722_1s_y_power,maxfreq=22kHz,5,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.06.11_0.3_2\data\npy\waterflow_20260722_1s_y_power\maxfreq=22kHz\heatflux_SNR=-20,kfold,full_spectrogram_pca,2,60,30,0.810069446717768,119247.18020548228,94750.4685723151,0.948649661435893
2025.06.11_0.3_2,heatflux_SNR=-20,waterflow_20260722_1s_y_power,maxfreq=22kHz,5,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.06.11_0.3_2\data\npy\waterflow_20260722_1s_y_power\maxfreq=22kHz\heatflux_SNR=-20,kfold,old_style_magnitude_minmax_pca,2,60,30,0.7797855671147629,128402.53300956577,100244.7774098151,0.906441474993566
2025.06.11_0.3_2,heatflux_SNR=-20,waterflow_20260722_1s_y_power,maxfreq=22kHz,5,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.06.11_0.3_2\data\npy\waterflow_20260722_1s_y_power\maxfreq=22kHz\heatflux_SNR=-20,kfold,total_power_only,3,60,30,0.9338543859668801,67569.65859557228,43400.0166332552,0.96760554515674
2025.06.11_0.3_2,heatflux_SNR=-20,waterflow_20260722_1s_y_power,maxfreq=22kHz,5,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.06.11_0.3_2\data\npy\waterflow_20260722_1s_y_power\maxfreq=22kHz\heatflux_SNR=-20,kfold,full_spectrogram_pca,3,60,30,0.8673887172893963,95673.45030288682,67654.5655457552,0.9546467170737696
2025.06.11_0.3_2,heatflux_SNR=-20,waterflow_20260722_1s_y_power,maxfreq=22kHz,5,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.06.11_0.3_2\data\npy\waterflow_20260722_1s_y_power\maxfreq=22kHz\heatflux_SNR=-20,kfold,old_style_magnitude_minmax_pca,3,60,30,0.7026898283838781,143253.7772960751,125235.0183963802,0.8409062297132907
2025.06.11_0.3_2,heatflux_SNR=-20,waterflow_20260722_1s_y_power,maxfreq=22kHz,5,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.06.11_0.3_2\data\npy\waterflow_20260722_1s_y_power\maxfreq=22kHz\heatflux_SNR=-20,group_kfold,total_power_only,1,60,30,0.8572166650374139,92936.76568595433,68631.55980122396,0.9654026963287109
2025.06.11_0.3_2,heatflux_SNR=-20,waterflow_20260722_1s_y_power,maxfreq=22kHz,5,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.06.11_0.3_2\data\npy\waterflow_20260722_1s_y_power\maxfreq=22kHz\heatflux_SNR=-20,group_kfold,full_spectrogram_pca,1,60,30,0.5215726192308914,170120.56132741985,137850.47353979168,0.9086893405085469
2025.06.11_0.3_2,heatflux_SNR=-20,waterflow_20260722_1s_y_power,maxfreq=22kHz,5,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.06.11_0.3_2\data\npy\waterflow_20260722_1s_y_power\maxfreq=22kHz\heatflux_SNR=-20,group_kfold,old_style_magnitude_minmax_pca,1,60,30,0.5395946472746685,166885.6427613455,134020.54604375002,0.8553374475972533
2025.06.11_0.3_2,heatflux_SNR=-20,waterflow_20260722_1s_y_power,maxfreq=22kHz,5,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.06.11_0.3_2\data\npy\waterflow_20260722_1s_y_power\maxfreq=22kHz\heatflux_SNR=-20,group_kfold,total_power_only,2,60,30,0.914046097892918,80828.72590522011,70581.54790666667,0.9609650435214457
2025.06.11_0.3_2,heatflux_SNR=-20,waterflow_20260722_1s_y_power,maxfreq=22kHz,5,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.06.11_0.3_2\data\npy\waterflow_20260722_1s_y_power\maxfreq=22kHz\heatflux_SNR=-20,group_kfold,full_spectrogram_pca,2,60,30,0.8545676760383212,105138.8945443633,89641.83607291667,0.9495335220924489
2025.06.11_0.3_2,heatflux_SNR=-20,waterflow_20260722_1s_y_power,maxfreq=22kHz,5,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.06.11_0.3_2\data\npy\waterflow_20260722_1s_y_power\maxfreq=22kHz\heatflux_SNR=-20,group_kfold,old_style_magnitude_minmax_pca,2,60,30,0.6723187431175324,157818.79925758336,138110.34613020835,0.8544104945064362
2025.06.11_0.3_2,heatflux_SNR=-20,waterflow_20260722_1s_y_power,maxfreq=22kHz,5,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.06.11_0.3_2\data\npy\waterflow_20260722_1s_y_power\maxfreq=22kHz\heatflux_SNR=-20,group_kfold,total_power_only,3,60,30,0.09509631495418147,145148.39941017705,112563.2733064062,0.4623721624414799
2025.06.11_0.3_2,heatflux_SNR=-20,waterflow_20260722_1s_y_power,maxfreq=22kHz,5,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.06.11_0.3_2\data\npy\waterflow_20260722_1s_y_power\maxfreq=22kHz\heatflux_SNR=-20,group_kfold,full_spectrogram_pca,3,60,30,0.49998605788259753,107895.20134057781,88029.73809428382,0.7275365065829892
2025.06.11_0.3_2,heatflux_SNR=-20,waterflow_20260722_1s_y_power,maxfreq=22kHz,5,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.06.11_0.3_2\data\npy\waterflow_20260722_1s_y_power\maxfreq=22kHz\heatflux_SNR=-20,group_kfold,old_style_magnitude_minmax_pca,3,60,30,0.43022938157626134,115175.76293516092,101149.74267074218,0.9398047254549051
