experiment_name,source_wav_id,chunk_index,chunk_start_seconds,chunk_duration_seconds,heat_flux,sample_filename,onb_threshold,q_over_onb,spectrum_method,spectrum_unit,peak_850_1200_psd,peak_850_1200_hz,peak_1250_1650_psd,peak_1250_1650_hz,peak_2100_2500_psd,peak_2100_2500_hz
2025.06.11_0.3_2,index=15.6.24E+05,31,31.0,1,624442.5514,624442.5514_src-index=15.6.24E+05_chunk-0031.npy,368978.105,1.6923566546042077,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,3.033704785177369e-07,1076.66015625,1.5658801802151997e-07,1313.525390625,1.350775190265601e-06,2260.986328125
2025.06.11_0.3_2,index=15.6.24E+05,32,32.0,1,624442.5514,624442.5514_src-index=15.6.24E+05_chunk-0032.npy,368978.105,1.6923566546042077,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,1.9092766842376274e-07,1076.66015625,1.5325066529137047e-07,1335.05859375,1.2647522529837317e-06,2260.986328125
2025.06.11_0.3_2,index=15.6.24E+05,33,33.0,1,624442.5514,624442.5514_src-index=15.6.24E+05_chunk-0033.npy,368978.105,1.6923566546042077,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,2.0273267669838487e-07,1076.66015625,1.908219985508689e-07,1335.05859375,1.2795262685792354e-06,2282.51953125
2025.06.11_0.3_2,index=15.6.24E+05,34,34.0,1,624442.5514,624442.5514_src-index=15.6.24E+05_chunk-0034.npy,368978.105,1.6923566546042077,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,1.919687613383206e-07,1098.193359375,1.862707598599303e-07,1335.05859375,1.0053458714480772e-06,2282.51953125
2025.06.11_0.3_2,index=15.6.24E+05,35,35.0,1,624442.5514,624442.5514_src-index=15.6.24E+05_chunk-0035.npy,368978.105,1.6923566546042077,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,3.40342083809103e-07,1098.193359375,2.4392105919521394e-07,1335.05859375,1.1743847659195549e-06,2260.986328125
2025.06.11_0.3_2,index=15.6.24E+05,36,36.0,1,624442.5514,624442.5514_src-index=15.6.24E+05_chunk-0036.npy,368978.105,1.6923566546042077,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,2.634952727777739e-07,1076.66015625,1.9678315418173806e-07,1335.05859375,1.2583843739458525e-06,2260.986328125
2025.06.11_0.3_2,index=15.6.24E+05,37,37.0,1,624442.5514,624442.5514_src-index=15.6.24E+05_chunk-0037.npy,368978.105,1.6923566546042077,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,2.792256516694184e-07,1076.66015625,2.423486081097783e-07,1335.05859375,1.1444290468777202e-06,2282.51953125
2025.06.11_0.3_2,index=15.6.24E+05,38,38.0,1,624442.5514,624442.5514_src-index=15.6.24E+05_chunk-0038.npy,368978.105,1.6923566546042077,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,2.0360823138050853e-07,1098.193359375,1.9956026863014896e-07,1335.05859375,1.2478416693902105e-06,2282.51953125
2025.06.11_0.3_2,index=15.6.24E+05,39,39.0,1,624442.5514,624442.5514_src-index=15.6.24E+05_chunk-0039.npy,368978.105,1.6923566546042077,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,2.1598221685229987e-07,1098.193359375,2.2640528320589498e-07,1335.05859375,1.540606355314846e-06,2260.986328125
2025.06.11_0.3_2,index=15.6.24E+05,40,40.0,1,624442.5514,624442.5514_src-index=15.6.24E+05_chunk-0040.npy,368978.105,1.6923566546042077,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,2.3488587803243846e-07,1098.193359375,2.3853266077431985e-07,1335.05859375,1.4248695995130011e-06,2260.986328125
2025.06.11_0.3_2,index=15.6.24E+05,41,41.0,1,624442.5514,624442.5514_src-index=15.6.24E+05_chunk-0041.npy,368978.105,1.6923566546042077,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,4.193217689200698e-07,1098.193359375,2.735790800885782e-07,1335.05859375,1.6920267170228456e-06,2282.51953125
2025.06.11_0.3_2,index=15.6.24E+05,42,42.0,1,624442.5514,624442.5514_src-index=15.6.24E+05_chunk-0042.npy,368978.105,1.6923566546042077,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,2.371241457255234e-07,1076.66015625,1.9634204420520765e-07,1335.05859375,1.6470246982735799e-06,2282.51953125
2025.06.11_0.3_2,index=15.6.24E+05,43,43.0,1,624442.5514,624442.5514_src-index=15.6.24E+05_chunk-0043.npy,368978.105,1.6923566546042077,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,3.6029109715331213e-07,1098.193359375,2.8859155532644866e-07,1335.05859375,1.7049419668043642e-06,2260.986328125
2025.06.11_0.3_2,index=15.6.24E+05,44,44.0,1,624442.5514,624442.5514_src-index=15.6.24E+05_chunk-0044.npy,368978.105,1.6923566546042077,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,3.3528790089161455e-07,1098.193359375,1.9376530886104432e-07,1335.05859375,1.325239606983481e-06,2304.052734375
2025.06.11_0.3_2,index=15.6.24E+05,45,45.0,1,624442.5514,624442.5514_src-index=15.6.24E+05_chunk-0045.npy,368978.105,1.6923566546042077,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,4.793307185931059e-07,1098.193359375,2.890218620107888e-07,1335.05859375,1.8148417423647256e-06,2239.453125
2025.06.11_0.3_2,index=15.6.24E+05,46,46.0,1,624442.5514,624442.5514_src-index=15.6.24E+05_chunk-0046.npy,368978.105,1.6923566546042077,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,3.057124901690965e-07,1076.66015625,2.7361719164343504e-07,1335.05859375,1.1904553179760116e-06,2282.51953125
2025.06.11_0.3_2,index=15.6.24E+05,47,47.0,1,624442.5514,624442.5514_src-index=15.6.24E+05_chunk-0047.npy,368978.105,1.6923566546042077,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,2.733426416045272e-07,1076.66015625,1.5004597786578352e-07,1313.525390625,7.164520907393068e-07,2217.919921875
2025.06.11_0.3_2,index=15.6.24E+05,48,48.0,1,624442.5514,624442.5514_src-index=15.6.24E+05_chunk-0048.npy,368978.105,1.6923566546042077,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,2.91714987933464e-07,1098.193359375,2.44039221386533e-07,1335.05859375,1.4584386223851414e-06,2282.51953125
2025.06.11_0.3_2,index=15.6.24E+05,49,49.0,1,624442.5514,624442.5514_src-index=15.6.24E+05_chunk-0049.npy,368978.105,1.6923566546042077,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,4.103115765160913e-07,1098.193359375,2.840594609378295e-07,1335.05859375,1.6693414412127771e-06,2304.052734375
2025.06.11_0.3_2,index=15.6.24E+05,50,50.0,1,624442.5514,624442.5514_src-index=15.6.24E+05_chunk-0050.npy,368978.105,1.6923566546042077,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,2.524028826705167e-07,1098.193359375,1.9194161889662845e-07,1335.05859375,1.4491760145823227e-06,2282.51953125
2025.06.11_0.3_2,index=15.6.24E+05,51,51.0,1,624442.5514,624442.5514_src-index=15.6.24E+05_chunk-0051.npy,368978.105,1.6923566546042077,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,2.096993698189912e-07,1098.193359375,1.4570277724545988e-07,1335.05859375,1.5853279200395799e-06,2282.51953125
2025.06.11_0.3_2,index=15.6.24E+05,52,52.0,1,624442.5514,624442.5514_src-index=15.6.24E+05_chunk-0052.npy,368978.105,1.6923566546042077,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,2.1175473905989612e-07,1098.193359375,1.43451214320295e-07,1335.05859375,1.2665563740128084e-06,2304.052734375
2025.06.11_0.3_2,index=15.6.24E+05,53,53.0,1,624442.5514,624442.5514_src-index=15.6.24E+05_chunk-0053.npy,368978.105,1.6923566546042077,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,3.401215063646611e-07,1098.193359375,2.2737594338897771e-07,1335.05859375,2.0943325037531303e-06,2282.51953125
2025.06.11_0.3_2,index=15.6.24E+05,54,54.0,1,624442.5514,624442.5514_src-index=15.6.24E+05_chunk-0054.npy,368978.105,1.6923566546042077,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,3.0507897535193077e-07,1098.193359375,2.0455564951926385e-07,1335.05859375,1.51454047808106e-06,2260.986328125
2025.06.11_0.3_2,index=15.6.24E+05,55,55.0,1,624442.5514,624442.5514_src-index=15.6.24E+05_chunk-0055.npy,368978.105,1.6923566546042077,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,3.0592100493679755e-07,1098.193359375,2.4333205388807183e-07,1335.05859375,1.7701556748492525e-06,2260.986328125
2025.06.11_0.3_2,index=15.6.24E+05,56,56.0,1,624442.5514,624442.5514_src-index=15.6.24E+05_chunk-0056.npy,368978.105,1.6923566546042077,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,2.6379464849047684e-07,1076.66015625,2.5343526313498274e-07,1335.05859375,1.6148224659207888e-06,2282.51953125
2025.06.11_0.3_2,index=15.6.24E+05,57,57.0,1,624442.5514,624442.5514_src-index=15.6.24E+05_chunk-0057.npy,368978.105,1.6923566546042077,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,2.466544955834309e-07,1098.193359375,1.698269378222309e-07,1335.05859375,1.1250967739166373e-06,2282.51953125
2025.06.11_0.3_2,index=15.6.24E+05,58,58.0,1,624442.5514,624442.5514_src-index=15.6.24E+05_chunk-0058.npy,368978.105,1.6923566546042077,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,2.7100209987733817e-07,1098.193359375,1.519732500793639e-07,1335.05859375,1.3371993432124047e-06,2282.51953125
2025.06.11_0.3_2,index=15.6.24E+05,59,59.0,1,624442.5514,624442.5514_src-index=15.6.24E+05_chunk-0059.npy,368978.105,1.6923566546042077,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,2.2970938723809197e-07,1076.66015625,1.9159735242625617e-07,1335.05859375,1.0659275292957674e-06,2260.986328125
2025.06.11_0.3_2,index=16.6.98E+05,0,0.0,1,698421.296,698421.296_src-index=16.6.98E+05_chunk-0000.npy,368978.105,1.8928529539713477,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,4.0164376864637894e-07,1098.193359375,3.1848349720964373e-07,1335.05859375,3.333522028552231e-06,2282.51953125
2025.06.11_0.3_2,index=16.6.98E+05,1,1.0,1,698421.296,698421.296_src-index=16.6.98E+05_chunk-0001.npy,368978.105,1.8928529539713477,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,5.010309559859131e-07,1076.66015625,3.5754553518859736e-07,1313.525390625,3.3531377699937266e-06,2282.51953125
2025.06.11_0.3_2,index=16.6.98E+05,2,2.0,1,698421.296,698421.296_src-index=16.6.98E+05_chunk-0002.npy,368978.105,1.8928529539713477,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,3.785766912077448e-07,1076.66015625,2.481584260234064e-07,1335.05859375,2.8739201383236573e-06,2282.51953125
2025.06.11_0.3_2,index=16.6.98E+05,3,3.0,1,698421.296,698421.296_src-index=16.6.98E+05_chunk-0003.npy,368978.105,1.8928529539713477,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,5.278860513557616e-07,1098.193359375,3.768631595533252e-07,1335.05859375,3.247443003379653e-06,2282.51953125
2025.06.11_0.3_2,index=16.6.98E+05,4,4.0,1,698421.296,698421.296_src-index=16.6.98E+05_chunk-0004.npy,368978.105,1.8928529539713477,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,2.9445360913086003e-07,1076.66015625,1.822624581646676e-07,1313.525390625,2.8295264750677637e-06,2282.51953125
2025.06.11_0.3_2,index=16.6.98E+05,5,5.0,1,698421.296,698421.296_src-index=16.6.98E+05_chunk-0005.npy,368978.105,1.8928529539713477,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,4.3396028368217564e-07,1098.193359375,3.102975914330228e-07,1313.525390625,2.3674048408607047e-06,2282.51953125
2025.06.11_0.3_2,index=16.6.98E+05,6,6.0,1,698421.296,698421.296_src-index=16.6.98E+05_chunk-0006.npy,368978.105,1.8928529539713477,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,4.980624682584247e-07,1076.66015625,3.012193185244175e-07,1335.05859375,2.484245541077711e-06,2260.986328125
2025.06.11_0.3_2,index=16.6.98E+05,7,7.0,1,698421.296,698421.296_src-index=16.6.98E+05_chunk-0007.npy,368978.105,1.8928529539713477,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,3.32566757970735e-07,1098.193359375,2.3159330851223625e-07,1313.525390625,2.4448711847430247e-06,2282.51953125
2025.06.11_0.3_2,index=16.6.98E+05,8,8.0,1,698421.296,698421.296_src-index=16.6.98E+05_chunk-0008.npy,368978.105,1.8928529539713477,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,3.5427972698776205e-07,1098.193359375,2.674492323478257e-07,1335.05859375,2.360866542730116e-06,2260.986328125
2025.06.11_0.3_2,index=16.6.98E+05,9,9.0,1,698421.296,698421.296_src-index=16.6.98E+05_chunk-0009.npy,368978.105,1.8928529539713477,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,4.3102803237523927e-07,1098.193359375,2.6586373989893683e-07,1313.525390625,2.4176058422962567e-06,2260.986328125
2025.06.11_0.3_2,index=16.6.98E+05,10,10.0,1,698421.296,698421.296_src-index=16.6.98E+05_chunk-0010.npy,368978.105,1.8928529539713477,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,3.749010599186965e-07,1098.193359375,2.1215618431620067e-07,1313.525390625,2.6793630251162097e-06,2260.986328125
2025.06.11_0.3_2,index=16.6.98E+05,11,11.0,1,698421.296,698421.296_src-index=16.6.98E+05_chunk-0011.npy,368978.105,1.8928529539713477,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,2.538695346803336e-07,1098.193359375,2.208539449082611e-07,1313.525390625,1.7574132874429814e-06,2282.51953125
2025.06.11_0.3_2,index=16.6.98E+05,12,12.0,1,698421.296,698421.296_src-index=16.6.98E+05_chunk-0012.npy,368978.105,1.8928529539713477,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,4.0449425384105026e-07,1076.66015625,2.2605854891661427e-07,1313.525390625,3.3726266400960736e-06,2282.51953125
2025.06.11_0.3_2,index=16.6.98E+05,13,13.0,1,698421.296,698421.296_src-index=16.6.98E+05_chunk-0013.npy,368978.105,1.8928529539713477,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,4.0255663261407907e-07,1076.66015625,3.84690837967491e-07,1313.525390625,2.5413369041180783e-06,2260.986328125
2025.06.11_0.3_2,index=16.6.98E+05,14,14.0,1,698421.296,698421.296_src-index=16.6.98E+05_chunk-0014.npy,368978.105,1.8928529539713477,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,4.3215000300640407e-07,1098.193359375,3.2909883179600445e-07,1313.525390625,2.533478678386388e-06,2260.986328125
2025.06.11_0.3_2,index=16.6.98E+05,15,15.0,1,698421.296,698421.296_src-index=16.6.98E+05_chunk-0015.npy,368978.105,1.8928529539713477,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,5.216062417558223e-07,1076.66015625,2.9851614152994334e-07,1313.525390625,2.771998840380512e-06,2282.51953125
2025.06.11_0.3_2,index=16.6.98E+05,16,16.0,1,698421.296,698421.296_src-index=16.6.98E+05_chunk-0016.npy,368978.105,1.8928529539713477,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,3.663119655240712e-07,1076.66015625,2.8240403396425204e-07,1335.05859375,2.7401756304168575e-06,2282.51953125
2025.06.11_0.3_2,index=16.6.98E+05,17,17.0,1,698421.296,698421.296_src-index=16.6.98E+05_chunk-0017.npy,368978.105,1.8928529539713477,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,3.7454813512780064e-07,1076.66015625,2.856594724467036e-07,1313.525390625,2.671940801870175e-06,2282.51953125
2025.06.11_0.3_2,index=16.6.98E+05,18,18.0,1,698421.296,698421.296_src-index=16.6.98E+05_chunk-0018.npy,368978.105,1.8928529539713477,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,4.25021240730354e-07,1076.66015625,2.9315040258621136e-07,1313.525390625,2.565641898603671e-06,2260.986328125
2025.06.11_0.3_2,index=16.6.98E+05,19,19.0,1,698421.296,698421.296_src-index=16.6.98E+05_chunk-0019.npy,368978.105,1.8928529539713477,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,4.307470131570264e-07,1098.193359375,2.700203399019254e-07,1313.525390625,2.8488114346987055e-06,2282.51953125
2025.06.11_0.3_2,index=16.6.98E+05,20,20.0,1,698421.296,698421.296_src-index=16.6.98E+05_chunk-0020.npy,368978.105,1.8928529539713477,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,5.316752760644799e-07,1098.193359375,3.816971661318397e-07,1313.525390625,3.272031901063119e-06,2260.986328125
2025.06.11_0.3_2,index=16.6.98E+05,21,21.0,1,698421.296,698421.296_src-index=16.6.98E+05_chunk-0021.npy,368978.105,1.8928529539713477,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,4.0647110122201886e-07,1076.66015625,3.3762421366821583e-07,1313.525390625,3.078282086173408e-06,2282.51953125
2025.06.11_0.3_2,index=16.6.98E+05,22,22.0,1,698421.296,698421.296_src-index=16.6.98E+05_chunk-0022.npy,368978.105,1.8928529539713477,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,4.811714557892218e-07,1098.193359375,3.3819380704207015e-07,1313.525390625,3.0925561155409288e-06,2282.51953125
2025.06.11_0.3_2,index=16.6.98E+05,23,23.0,1,698421.296,698421.296_src-index=16.6.98E+05_chunk-0023.npy,368978.105,1.8928529539713477,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,3.3424688239736146e-07,1098.193359375,3.790466762530343e-07,1335.05859375,3.3795168235511924e-06,2282.51953125
2025.06.11_0.3_2,index=16.6.98E+05,24,24.0,1,698421.296,698421.296_src-index=16.6.98E+05_chunk-0024.npy,368978.105,1.8928529539713477,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,4.5320372136276664e-07,1098.193359375,3.2006665931159127e-07,1335.05859375,2.08390527108459e-06,2282.51953125
2025.06.11_0.3_2,index=16.6.98E+05,25,25.0,1,698421.296,698421.296_src-index=16.6.98E+05_chunk-0025.npy,368978.105,1.8928529539713477,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,4.729118496390395e-07,1098.193359375,2.884073708859087e-07,1335.05859375,2.6117844892197793e-06,2260.986328125
2025.06.11_0.3_2,index=16.6.98E+05,26,26.0,1,698421.296,698421.296_src-index=16.6.98E+05_chunk-0026.npy,368978.105,1.8928529539713477,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,4.2384939531505804e-07,1098.193359375,3.168870116465226e-07,1313.525390625,2.578566899087873e-06,2282.51953125
2025.06.11_0.3_2,index=16.6.98E+05,27,27.0,1,698421.296,698421.296_src-index=16.6.98E+05_chunk-0027.npy,368978.105,1.8928529539713477,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,4.1565526225443723e-07,1098.193359375,2.853007633165887e-07,1313.525390625,1.8689279150955296e-06,2239.453125
2025.06.11_0.3_2,index=16.6.98E+05,28,28.0,1,698421.296,698421.296_src-index=16.6.98E+05_chunk-0028.npy,368978.105,1.8928529539713477,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,3.57096747016482e-07,1076.66015625,2.297503807625056e-07,1313.525390625,1.8378031118214218e-06,2282.51953125
2025.06.11_0.3_2,index=16.6.98E+05,29,29.0,1,698421.296,698421.296_src-index=16.6.98E+05_chunk-0029.npy,368978.105,1.8928529539713477,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,3.983703044883929e-07,1098.193359375,3.036760247916514e-07,1313.525390625,2.2012719383440085e-06,2260.986328125
2025.06.11_0.3_2,index=16.6.98E+05,30,30.0,1,698421.296,698421.296_src-index=16.6.98E+05_chunk-0030.npy,368978.105,1.8928529539713477,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,4.84830778704612e-07,1076.66015625,2.632967238921954e-07,1335.05859375,2.9445654124697573e-06,2282.51953125
2025.06.11_0.3_2,index=16.6.98E+05,31,31.0,1,698421.296,698421.296_src-index=16.6.98E+05_chunk-0031.npy,368978.105,1.8928529539713477,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,4.550954646925758e-07,1098.193359375,3.565200657734366e-07,1335.05859375,2.6438330632502484e-06,2282.51953125
2025.06.11_0.3_2,index=16.6.98E+05,32,32.0,1,698421.296,698421.296_src-index=16.6.98E+05_chunk-0032.npy,368978.105,1.8928529539713477,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,4.583819374153934e-07,1076.66015625,3.429539996228747e-07,1335.05859375,2.5460647291430206e-06,2282.51953125
2025.06.11_0.3_2,index=16.6.98E+05,33,33.0,1,698421.296,698421.296_src-index=16.6.98E+05_chunk-0033.npy,368978.105,1.8928529539713477,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,3.9708238133927345e-07,1076.66015625,3.765415282408421e-07,1335.05859375,1.6752878122789423e-06,2282.51953125
2025.06.11_0.3_2,index=16.6.98E+05,34,34.0,1,698421.296,698421.296_src-index=16.6.98E+05_chunk-0034.npy,368978.105,1.8928529539713477,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,3.754242180076627e-07,1076.66015625,3.062906240289422e-07,1313.525390625,1.6488595488651698e-06,2260.986328125
