seed,snr,model_key,model,region,chunks,r2_matched,rmse_matched,mae_matched,mean_residual_matched,misses_matched,false_alarms_matched,r2_clean_only,rmse_clean_only,mae_clean_only,mean_residual_clean_only,misses_clean_only,false_alarms_clean_only,delta_rmse_matched_minus_clean_only,delta_mae_matched_minus_clean_only,delta_mean_residual_matched_minus_clean_only,delta_misses_matched_minus_clean_only,delta_false_alarms_matched_minus_clean_only
44,-4,ensemble__simple_equal,Equal ensemble,above,540,0.7558994705938566,88140.27528697789,62445.23449384747,-57882.244437736386,69,0,0.921230309648233,50069.07995163676,42132.48695087189,5855.058357523063,45,0,38071.19533534113,20312.74754297558,-63737.30279525945,24,0
44,-4,ensemble__simple_equal,Equal ensemble,all,1080,0.8465215039027241,106681.21893512046,88366.83466885964,-42497.60914529929,128,0,0.8334576464094601,111128.78105663098,82143.15145611514,59867.0581698188,99,2,-4447.56212151052,6223.683212744494,-102364.6673151181,29,-2
44,-4,ensemble__inner_holdout,Inner-holdout ensemble,below,480,-1.0264648481340948,115192.9674241159,107945.61273464125,-12691.221662603719,0,0,-3.755779298384716,176468.53274514189,153708.68412346923,153702.23394367052,0,26,-61275.56532102599,-45763.07138882797,-166393.45560627425,0,-26
44,-4,ensemble__inner_holdout,Inner-holdout ensemble,near,60,-7.732567022843756e+30,161860.91603844034,153574.10342675933,-153483.53547890566,59,0,-1.7559644858629155e+29,24391.472064919308,20561.76286879862,-12105.732591070537,47,0,137469.44397352103,133012.3405579607,-141377.80288783513,12,0
44,-4,ensemble__inner_holdout,Inner-holdout ensemble,above,540,0.7612529476149896,87168.39531983438,61316.19981792592,-56374.987771362,66,0,0.9006116555070671,56241.613333829104,47752.02706525465,21131.437714784028,40,0,30926.781986005277,13564.172752671264,-77506.42548614604,26,0
44,-4,ensemble__inner_holdout,Inner-holdout ensemble,all,1080,0.8496056761187285,105603.89207271585,87165.82242584572,-42354.899928999635,125,0,0.7915777990335267,124318.62288687594,93333.30441354692,78205.28213285278,87,26,-18714.73081416008,-6167.481987701205,-120560.18206185242,38,-26
44,-8,randomforest,RandomForest,below,480,-0.020458450270736783,81743.66243142965,73724.8652200525,9760.170102187918,0,2,-0.0112897891087715,81375.60676058399,73382.76036979209,9961.46827927125,0,2,368.055670845657,342.1048502604099,-201.29817708333212,0,0
44,-8,randomforest,RandomForest,near,60,-6.595088974068065e+30,149482.54280830538,142194.82457687502,-135264.77860520832,54,0,-6.851021931204471e+30,152355.3910840305,146015.95908208337,-138697.78186041667,54,0,-2872.8482757251186,-3821.134505208349,3433.003255208343,0,0
44,-8,randomforest,RandomForest,above,540,0.6872739908074449,99763.58412405037,78631.97313293982,-77021.79320497686,46,0,0.68920536822259,99455.0399885865,78658.34006631946,-76928.22344224538,45,0,308.5441354638606,-26.366933379642433,-93.5697627314803,1,0
44,-8,randomforest,RandomForest,all,1080,0.8760997767421314,95851.79411801248,79982.30580743073,-41687.753146249815,100,2,0.876224422148902,95803.56784407455,80055.72792429416,-41742.22481146972,99,2,48.22627393792209,-73.42211686342489,54.471665219905844,1,0
44,-8,conformer,Conformer,below,480,-1.9391126465928354,138728.13391011127,126276.72731935546,-6246.209472969233,0,0,-9.952840849761904,267805.700593578,252631.27189255253,252631.27189255253,0,479,-129077.56668346672,-126354.54457319707,-258877.48136552176,0,-479
44,-8,conformer,Conformer,near,60,-5.049075101895887e+30,130793.47024170862,120423.1071221875,-119556.7610921875,59,0,-2.148490992392791e+30,85319.22778449843,81709.79704583334,81709.79704583334,0,0,45474.24245721019,38713.31007635416,-201266.55813802086,59,0
44,-8,conformer,Conformer,above,540,0.8398813512713036,71385.66344411817,48830.179362696756,-16456.19027528935,65,0,0.7784019363809837,83979.44931718636,73716.76845759258,72873.52900277777,0,0,-12593.785873068191,-24886.589094895826,-89329.71927806712,65,0
44,-8,conformer,Conformer,all,1080,0.8374724702125688,109781.12301593948,87228.25221896125,-17646.230519641424,124,0,0.5171305526267602,189225.24026520483,153678.38268358816,153256.76295618076,0,479,-79444.11724926536,-66450.13046462691,-170902.99347582218,124,-479
44,-8,alexnet,AlexNet,below,480,-2.6331817585615536,154241.0564529152,137010.62110777962,-31720.507747136606,0,1,-7.031205316414596,229322.5662096752,212736.42521286503,212736.42521286503,0,465,-75081.50975676,-75725.80410508541,-244456.93296000164,0,-464
44,-8,alexnet,AlexNet,near,60,-1.0444434529354364e+31,188114.64761473105,169902.96205721685,-169038.5033305502,58,0,-4.998040898908815e+29,41150.96748850634,38558.059025,38558.059025,0,0,146963.6801262247,131344.90303221685,-207596.56235555018,58,0
44,-8,alexnet,AlexNet,above,540,0.7355997658062237,91732.02055377972,65410.92152666161,-63847.44264480975,67,0,0.8623811486248011,66180.34187349824,56641.472869722216,35434.2351949074,1,0,25551.678680281475,8769.448656939392,-99281.67783971716,66,0
44,-8,alexnet,AlexNet,all,1080,0.7741586504204941,129409.4322869209,103038.12359218935,-55412.75272838505,125,1,0.6540014124266418,160177.44604094632,125012.3731419678,114408.75430456038,1,465,-30768.01375402542,-21974.24954977844,-169821.50703294543,124,-464
44,-8,ensemble__simple_equal,Equal ensemble,below,480,-1.1815185304154987,119518.70582945272,111553.90362506571,-9402.182372639325,0,0,-3.912289070405903,179348.76335209905,158443.05512822952,158443.05512822952,0,28,-59830.057522646326,-46889.15150316381,-167845.23750086885,0,-28
44,-8,ensemble__simple_equal,Equal ensemble,near,60,-6.876709290533702e+30,152640.7460381636,142329.84375209312,-141286.68100931536,57,0,-1.9919237233600297e+29,25978.645246458917,19825.212350833342,-6143.308596527823,44,0,126662.1007917047,122504.63140125977,-135143.37241278755,13,0
44,-8,ensemble__simple_equal,Equal ensemble,above,540,0.8019421651282135,79393.70248179013,55283.31121305007,-52441.80870835873,58,0,0.9384012455747008,44276.77771736388,37572.33837559411,10459.846918479854,40,0,35116.92476442624,17710.972837455956,-62901.65562683858,18,0
44,-8,ensemble__simple_equal,Equal ensemble,all,1080,0.8544245981900842,103898.24232289556,85128.38187055942,-38248.912131425466,115,0,0.7934849243050863,123748.53955177608,90306.70548650094,75307.76414975707,84,28,-19850.297228880518,-5178.323615941525,-113556.67628118253,31,-28
44,-8,ensemble__inner_holdout,Inner-holdout ensemble,below,480,-1.1337490719174568,118202.89173073103,110457.8524859322,-8922.1866799383,0,0,-5.347981306893384,203879.82319729312,185391.73326113887,185391.73326113887,0,339,-85676.93146656209,-74933.88077520666,-194313.91994107718,0,-339
44,-8,ensemble__inner_holdout,Inner-holdout ensemble,near,60,-6.871736119400557e+30,152585.54188349147,142375.96437028295,-141256.71194218352,57,0,-2.0437369219881503e+29,26314.34976163428,20176.395700197165,17499.864764388672,10,0,126271.1921218572,122199.56867008578,-158756.5767065722,47,0
44,-8,ensemble__inner_holdout,Inner-holdout ensemble,above,540,0.7998443555344814,79813.06019910028,55889.330040051995,-53290.84876913278,57,0,0.9203385427364826,50351.70316780325,41972.034311061936,25551.99898455471,9,0,29461.357031297026,13917.295728990059,-78842.8477536875,48,0
44,-8,ensemble__inner_holdout,Inner-holdout ensemble,all,1080,0.8558618288401124,103384.08906839714,84946.81970101157,-38458.435794660276,114,0,0.733249562206822,140642.56301508538,104503.25392160364,96144.54009524955,19,339,-37258.473946688246,-19556.43422059207,-134602.97588990984,95,-339
44,-12,randomforest,RandomForest,below,480,-0.04335278437566825,82655.54967818299,74628.10978385458,11520.829379531668,0,2,-0.0128718481217171,81439.23377547045,73484.38471875041,9859.843930312918,0,2,1216.3159027125366,1143.7250651041686,1660.9854492187496,0,0
44,-12,randomforest,RandomForest,near,60,-7.017796007983989e+30,154198.63080938355,148459.84358729172,-141459.49553229165,54,0,-6.804723758408385e+30,151839.72102629818,144906.81435687502,-136682.59006354166,53,0,2358.9097830853716,3553.029230416694,-4776.905468749988,1,0
44,-12,randomforest,RandomForest,above,540,0.6831450212906509,100420.0214282903,79122.71153733796,-77296.74433344908,45,0,0.6912681788843824,99124.43828590772,78407.36014733797,-76677.2435232639,44,0,1295.5831423825875,715.3513899999962,-619.5008101851854,1,0
44,-12,randomforest,RandomForest,all,1080,0.8732421938416124,96950.83611387604,80977.17364967612,-41386.864416504446,99,2,0.8767225258061795,95610.60484366912,79913.78519071778,-41549.94612946741,97,2,1340.2312702069175,1063.3884589583322,163.08171296296496,2,0
44,-12,conformer,Conformer,below,480,-2.5978119133305366,153488.43447131655,127648.1206109558,84403.87430649291,0,40,-13.48228664215454,307946.3055654902,296014.51284307335,296014.51284307335,0,480,-154457.87109417366,-168366.39223211753,-211610.63853658043,0,-440
44,-12,conformer,Conformer,near,60,-8.570638706746961e+29,53887.33937996072,45039.51339249999,-28341.30920416668,44,0,-4.457481847750719e+30,122892.37546459644,121255.56267083334,121255.56267083334,0,0,-69005.0360846357,-76216.04927833335,-149596.871875,44,0
44,-12,conformer,Conformer,above,540,0.9475717234134295,40848.191444673415,29198.933268009256,-19073.10597986111,42,0,0.699919916683906,97725.66351880612,91117.32701703704,91115.17321574074,0,0,-56877.472074132704,-61918.39374902778,-110188.27919560185,42,0
44,-12,conformer,Conformer,all,1080,0.8453716809448749,107080.08793416739,73834.15987179056,26401.762857168153,86,40,0.3559087751324945,218543.4994369318,183857.08936493075,183856.01246428257,0,480,-111463.41150276441,-110022.9294931402,-157454.2496071144,86,-440
44,-12,alexnet,AlexNet,below,480,-0.11227772988753704,85342.04583103558,76973.40293117227,16334.967904922289,0,0,-8.600717398588184,250731.1379960776,236266.06577276083,236266.06577276083,0,480,-165389.092165042,-159292.66284158855,-219931.09786783854,0,-480
44,-12,alexnet,AlexNet,near,60,-6.440645069253293e+30,147721.8815914351,143997.00048020837,-143997.00048020837,60,0,-1.1814650841873588e+30,63268.94506271678,61690.79704583334,61690.79704583334,0,0,84452.93652871833,82306.20343437503,-205687.79752604172,60,0
44,-12,alexnet,AlexNet,above,540,0.4609634320070174,130978.2417603871,114479.14225050926,-114153.63231087962,76,0,0.926304632554123,48429.51683273686,40578.49006648148,24621.50909537036,0,0,82548.72492765024,73900.65218402779,-138775.14140624998,76,0
44,-12,alexnet,AlexNet,all,1080,0.8243228752445152,114135.77950204462,99449.80578800944,-57816.66377993037,136,0,0.6043908145267795,171276.3444134921,128723.65187923628,120745.16139368076,0,480,-57140.56491144748,-29273.846091226835,-178561.8251736111,136,-480
44,-12,ensemble__simple_equal,Equal ensemble,below,480,-0.5615117721115339,101118.13710962064,90691.21156091784,37419.89053031561,0,0,-5.022851044510816,198590.05218133147,180713.474182049,180713.474182049,0,302,-97471.91507171083,-90022.26262113114,-143293.58365173338,0,-302
44,-12,ensemble__simple_equal,Equal ensemble,near,60,-3.7148422933684596e+30,112189.01579632136,106228.27784972225,-104599.26840555559,57,0,-2.5209225011230188e+29,29225.361697853547,18872.04986840275,15421.256551041612,15,0,82963.65409846781,87356.22798131949,-120020.5249565972,42,0
44,-12,ensemble__simple_equal,Equal ensemble,above,540,0.7692465841934018,85696.70251278812,70421.45012778556,-70174.49420806333,58,0,0.9530347748734704,38661.45960816853,32587.96733880399,13019.812929282323,15,0,47035.24290461959,37833.48278898157,-83194.30713734566,43,0
44,-12,ensemble__simple_equal,Equal ensemble,all,1080,0.8797674785026752,94422.4313861193,81419.50119372972,-24267.255113088926,115,0,0.7529051695614121,135361.77215577778,97659.53052077947,87683.74257616524,30,302,-40939.34076965849,-16240.02932704975,-111950.99768925417,85,-302
44,-12,ensemble__inner_holdout,Inner-holdout ensemble,below,480,-0.5953638009136837,102208.33074651522,91498.33956297896,38584.68373033902,0,0,-6.845007741936144,226648.6397527821,210960.64569325472,210960.64569325472,0,478,-124440.30900626688,-119462.30613027576,-172375.9619629157,0,-478
44,-12,ensemble__inner_holdout,Inner-holdout ensemble,near,60,-3.595638422691799e+30,110374.34865825372,104362.77454395812,-102368.08836949542,57,0,-6.1956858833174665e+29,45816.80946555863,41998.25422592011,41998.25422592011,0,0,64557.53919269508,62364.52031803801,-144366.34259541554,57,0
44,-12,ensemble__inner_holdout,Inner-holdout ensemble,above,540,0.7822088326509602,83254.97088934357,67811.1859855719,-67522.38437730727,52,0,0.94033157709446,43577.50099997623,35259.243395383535,26965.9705130301,0,0,39677.46988936734,32551.94259018836,-94488.35489033737,52,0
44,-12,ensemble__inner_holdout,Inner-holdout ensemble,all,1080,0.8815231354891147,93730.50950989318,80369.45360655205,-22299.55988458604,109,0,0.6777328752211111,154586.72765087796,113723.1450183561,109576.50857717938,0,478,-60856.21814098478,-33353.691411804044,-131876.06846176542,109,-478
44,-16,randomforest,RandomForest,below,480,-0.021792551101990743,81797.0789463795,73665.13657421917,10621.21124802125,0,2,-0.1175508693445677,85544.1034592824,75610.02876927124,27091.764177708745,0,2,-3747.0245129029063,-1944.8921950520744,-16470.552929687496,0,0
44,-16,randomforest,RandomForest,near,60,-7.362534187224366e+30,157940.60949439442,152404.61038416674,-145292.13524583337,54,0,-5.684176937063109e+30,138775.86452572345,132082.80687124998,-123289.86154791666,52,0,19164.744968670973,20321.803512916755,-22002.27369791671,2,0
44,-16,randomforest,RandomForest,above,540,0.6783386040787514,101178.79739529526,80238.43267337965,-78404.16003078704,45,0,0.7066878942925481,96617.3309201874,77051.21153622687,-75318.81018993056,42,0,4561.466475107853,3187.221137152781,-3085.3498408564774,3,0
44,-16,randomforest,RandomForest,all,1080,0.8721818393978218,97355.49819032838,81326.19983546315,-42553.32697437482,99,2,0.8787676324738629,94814.22401943892,79467.99671397009,-32468.05776864565,94,2,2541.274170889461,1858.2031214930612,-10085.269205729168,5,0
44,-16,conformer,Conformer,below,480,-0.9469052941260632,112909.0729844969,101604.02994038477,-22899.422358412594,0,0,-18.770347039496357,359802.00165687583,349974.21062953176,349974.21062953176,0,480,-246892.92867237894,-248370.18068914698,-372873.63298794435,0,-480
44,-16,conformer,Conformer,near,60,-7.2363108688031e+30,156580.8892866638,146738.50735276047,-144859.15988776044,57,0,-8.899363576298642e+30,173643.93636081635,172725.68246249994,172725.68246249994,0,0,-17063.047074152564,-25987.175109739474,-317584.84235026035,57,0
44,-16,conformer,Conformer,above,540,0.8350307563972017,72458.86609616244,39471.16993752025,-22541.11988140914,58,0,0.5856059036109925,114840.9619825308,110035.79433842593,110035.79433842593,0,0,-42382.09588636836,-70564.62440090568,-132576.91421983507,58,0
44,-16,conformer,Conformer,all,1080,0.8698202369536341,98250.76490259911,73045.07090630673,-29495.812093763532,115,0,0.1125638447500602,256526.8102456884,220157.8620302548,220157.8620302548,0,480,-158276.04534308927,-147112.79112394806,-249653.67412401832,115,-480
44,-16,alexnet,AlexNet,below,480,-0.07750156630863225,83997.31110163213,75330.2877858077,15946.823503880625,0,0,-11.357158630115553,284456.4197591726,272238.7629081775,272238.7629081775,0,480,-200459.10865754046,-196908.47512236983,-256291.9394042969,0,-480
44,-16,alexnet,AlexNet,near,60,-6.823664306285495e+30,152050.89264357474,149265.63771979173,-149265.63771979173,60,0,-2.8623187045905227e+30,98477.98227686068,97463.37985833334,97463.37985833334,0,0,53572.91036671406,51802.25786145839,-246729.01757812506,60,0
44,-16,alexnet,AlexNet,above,540,0.4201049455622601,135851.5958391074,127557.27801400462,-127557.27801400462,83,0,0.9668547199017388,32478.86833470356,26349.29937009259,12967.720380092587,0,0,103372.72750440385,101207.97864391204,-140524.9983940972,83,0
44,-16,alexnet,AlexNet,all,1080,0.8159473975665037,116824.83681906776,105551.30234068306,-64983.697323043794,143,0,0.5006451093939009,192428.261225046,139584.28763636597,132893.49814136594,0,480,-75603.42440597825,-34032.98529568291,-197877.19546440974,143,-480
44,-16,ensemble__simple_equal,Equal ensemble,below,480,-0.20084068385865206,88674.57696357883,82888.01169729696,1222.8707978297432,0,0,-7.169714921672647,231291.61033528403,216434.912571806,216434.912571806,0,480,-142617.0333717052,-133546.90087450904,-215212.04177397626,0,-480
44,-16,ensemble__simple_equal,Equal ensemble,near,60,-6.93970110426885e+30,153338.25979725693,147126.25544168407,-146472.31095112851,58,0,-8.621581989733673e+29,54047.25340943315,48966.400257638845,48966.400257638845,0,0,99291.00638782379,98159.85518404523,-195438.71120876737,58,0
44,-16,ensemble__simple_equal,Equal ensemble,above,540,0.7268510141773886,93237.33210618318,76300.14525280774,-76167.51930873367,65,0,0.9618247353452808,34856.28277600433,28879.345570393485,15894.901509529234,0,0,58381.04933017885,47420.79968241425,-92062.42081826291,65,0
44,-16,ensemble__simple_equal,Equal ensemble,all,1080,0.8766386991023325,95643.10615788629,83162.86979418497,-45677.61213039409,123,0,0.6689857833860424,156670.60664082275,113353.32283142378,106861.10080099164,0,480,-61027.50048293646,-30190.45303723881,-152538.71293138573,123,-480
44,-16,ensemble__inner_holdout,Inner-holdout ensemble,below,480,-0.19100859481032284,88310.81168204304,82548.21049356609,1323.309652551413,0,0,-9.516054044842544,262411.4816468836,249321.24101120397,249321.24101120397,0,480,-174100.66996484055,-166773.03051763788,-247997.93135865254,0,-480
44,-16,ensemble__inner_holdout,Inner-holdout ensemble,near,60,-6.976284243217001e+30,153741.89544058355,147111.92685822173,-146266.309586678,58,0,-1.9068326297551012e+30,80377.85919772016,78634.97182014758,78634.97182014758,0,0,73364.0362428634,68476.95503807416,-224901.28140682558,58,0
44,-16,ensemble__inner_holdout,Inner-holdout ensemble,above,540,0.7330528102599774,92172.78683836565,74380.6989469447,-74196.57880488675,61,0,0.9514753701586643,39298.06417423681,33449.97799332566,28455.87660963477,0,0,52874.722664128836,40930.72095361904,-102652.45541452152,61,0
44,-16,ensemble__inner_holdout,Inner-holdout ensemble,all,1080,0.8782625934028714,95011.51093863155,82051.32785162516,-44636.05786723597,119,0,0.5720272421060488,178144.4367922795,131903.03899165057,129405.98829980512,0,480,-83132.92585364796,-49851.71114002541,-174042.0461670411,119,-480
44,-20,randomforest,RandomForest,below,480,-0.026933742474898992,82002.60343307498,73732.03130078167,11799.120264948335,0,2,-3.707728354995084,175574.7773421465,151820.95138690146,138214.36709112022,0,300,-93572.17390907151,-78088.92008611979,-126415.24682617189,0,-298
44,-20,randomforest,RandomForest,near,60,-7.389561174456596e+30,158230.23453835768,152942.15973312507,-146276.16688645835,54,0,-1.7068979935321848e+30,76047.32311196807,54426.31420895833,-25995.162198958344,18,0,82182.9114263896,98515.84552416674,-120281.00468750001,36,0
44,-20,randomforest,RandomForest,above,540,0.6799245259483978,100929.06282343497,79976.35785708333,-78230.61523912037,44,0,0.7795551673103818,83760.64318599008,67703.93791064816,-65975.96144861111,13,0,17168.419637444895,12272.41994643517,-12254.653790509255,31,0
44,-20,randomforest,RandomForest,all,1080,0.8722517925045657,97328.8538872874,81254.75726961825,-41997.707884386386,98,2,0.7635983430675899,132400.4496016257,104351.6314722224,26996.45119402797,31,300,-35071.5957143383,-23096.87420260416,-68994.15907841435,67,-298
44,-20,conformer,Conformer,below,480,-13.051324565579467,303329.78790420166,288809.4289238025,288809.4289238025,0,479,-25.88531719636279,419579.2584342263,411300.87430140673,411300.87430140673,0,480,-116249.47053002467,-122491.44537760422,-122491.44537760422,0,-1
44,-20,conformer,Conformer,near,60,-5.301562126300957e+30,134023.84553343448,131051.90954583333,131051.90954583333,0,0,-1.6169701069377868e+31,234062.1246850173,233379.68871249995,233379.68871249995,0,0,-100038.27915158283,-102327.77916666662,-102327.77916666662,0,0
44,-20,conformer,Conformer,above,540,0.9382065669113032,44346.68939170364,31645.492306481487,16749.368933333335,0,0,0.3933751096967434,138947.3136857824,131267.94456990738,131267.94456990738,0,0,-94600.62429407876,-99622.45226342589,-114518.57563657405,0,0
44,-20,conformer,Conformer,all,1080,0.42181532658320486,207060.6101217268,151463.1539830326,144015.09229645852,0,479,-0.2263814380223847,301562.25770534825,261399.89912516225,261399.89912516225,0,480,-94501.64758362147,-109936.74514212966,-117384.80682870373,0,-1
44,-20,alexnet,AlexNet,below,480,-0.5913037308381668,102078.19198461076,86996.81023459323,-28077.137793718834,0,2,-16.184403105447004,335446.8009703456,325211.72052536503,325211.72052536503,0,480,-233368.60898573487,-238214.9102907718,-353288.85831908387,0,-478
44,-20,alexnet,AlexNet,near,60,-1.0531445281596993e+31,188896.5974888748,180631.14656785488,-180631.14656785488,60,0,-6.632921338058409e+30,149910.67887087367,149221.79496249993,149221.79496249993,0,0,38985.91861800113,31409.351605354954,-329852.9415303548,60,0
44,-20,alexnet,AlexNet,above,540,0.5196006195892992,123649.18587446625,108539.3777255411,-108376.61065831887,84,0,0.9368085248826012,44845.54318228048,33313.13183166667,7922.075067592595,0,0,78803.64269218576,75226.24589387442,-116298.68572591146,84,0
44,-20,alexnet,AlexNet,all,1080,0.8077219744029621,119406.79146896106,102970.00155413726,-76702.09693569307,144,2,0.2951731443556681,228615.36919503263,169485.20809169,156789.67970965296,0,480,-109208.57772607157,-66515.20653755275,-233491.77664534602,144,-478
44,-20,ensemble__simple_equal,Equal ensemble,below,480,-1.4339108480773222,126243.42308091799,102748.07759332564,90843.80379834399,0,2,-13.105896957604964,303918.2516694478,291575.65397263056,291575.65397263056,0,480,-177674.82858852984,-188827.57637930493,-200731.85017428658,0,-478
44,-20,ensemble__simple_equal,Equal ensemble,near,60,-1.677333139381009e+30,75385.8456894185,71848.17042852107,-65285.134636159986,55,0,-4.4070778076681017e+30,122195.58264042334,118868.77382534716,118868.77382534716,0,0,-46809.736951004845,-47020.60339682609,-184153.90846150715,55,0
44,-20,ensemble__simple_equal,Equal ensemble,above,540,0.847478829452575,69671.49132974535,57706.72197531933,-56619.28565470204,44,0,0.9317245722376352,46614.63165731599,39366.29986145059,24404.68606296287,0,0,23056.859672429353,18340.422113868735,-81023.97171766491,44,0
44,-20,ensemble__simple_equal,Equal ensemble,all,1080,0.8674891235984333,99126.54399436642,78510.73827516667,8438.429158792973,99,2,0.4205530914004352,207286.50395048616,155876.1502421915,148395.34334294766,0,480,-108159.95995611974,-77365.41196702483,-139956.91418415468,99,-478
44,-20,ensemble__inner_holdout,Inner-holdout ensemble,below,480,-1.2282221333015193,120791.3042522478,98714.07532743334,84109.21639906798,0,2,-15.407865134414106,327780.012552321,316939.5108290065,316939.5108290065,0,480,-206988.70830007322,-218225.43550157314,-232830.2944299385,0,-478
44,-20,ensemble__inner_holdout,Inner-holdout ensemble,near,60,-1.9958702807073517e+30,82233.03195686794,79029.08373877249,-72268.92167260392,55,0,-6.138197366608394e+30,144211.724991651,142671.03646741906,142671.03646741906,0,0,-61978.69303478305,-63641.952728646575,-214939.958140023,55,0
44,-20,ensemble__inner_holdout,Inner-holdout ensemble,above,540,0.8368249892129018,72063.7515119332,59297.61036250187,-58213.86124055227,44,0,0.9118146406931132,52977.11284061061,44785.82034060425,35355.76055942119,0,0,19086.638671322587,14511.790021897621,-93569.62179997347,44,0
44,-20,ensemble__inner_holdout,Inner-holdout ensemble,all,1080,0.8724668591378577,97246.89185157508,77912.2322011531,4260.003241942754,99,2,0.3215418292848289,224298.17518203135,171181.0836758283,166466.05378523676,0,480,-127051.28333045627,-93268.85147467519,-162206.050543294,99,-478
