run,experiment,maxfreq,snr,evaluation_unit,model_key,aggregation,n_wavs,claim_safe,claim_note,r2,rmse_all,mae_all,r2_high,rmse_high,mae_high,rmse_onb,mae_onb,n_onb,roc_auc_cont,pr_auc_cont,accuracy,precision,recall,f1,auc_binary,source_csv
20260903_selected_log_architecture,2025.07.09_0.3_1,maxfreq=15kHz,no_noise,source_wav_pooled_oof,rf,median,13,1,outer-fold prediction,0.47460989060220693,210222.31077531204,146000.44050946529,0.23247898295588332,130388.27651480296,99291.44289003803,72286.604932006565,72286.604932006565,1,0.85714285714285721,0.89172335600907027,0.61538461538461542,0.66666666666666663,0.5714285714285714,0.61538461538461542,0.61904761904761907,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_no_noise/maxfreq=15kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_no_noise.csv
20260903_selected_log_architecture,2025.07.09_0.3_1,maxfreq=15kHz,no_noise,source_wav_pooled_oof,cnntf_v2_gap,median,13,1,outer-fold prediction,0.75659398340414097,143088.09893479143,108441.65123410622,0.80776264093347505,65254.775862334391,54321.419058656866,96015.886232006538,96015.886232006538,1,0.97619047619047628,0.98214285714285698,0.92307692307692313,1,0.8571428571428571,0.92307692307692313,0.9285714285714286,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_no_noise/maxfreq=15kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_no_noise.csv
20260903_selected_log_architecture,2025.07.09_0.3_1,maxfreq=15kHz,no_noise,source_wav_pooled_oof,alexnet,median,13,1,outer-fold prediction,0.7199973368635626,153468.39109027488,109687.09137147541,0.75968189042239587,72960.307553697436,53789.562627561834,38235.839332006522,38235.839332006522,1,1,0.99999999999999978,0.92307692307692313,1,0.8571428571428571,0.92307692307692313,0.9285714285714286,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_no_noise/maxfreq=15kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_no_noise.csv
20260903_selected_log_architecture,2025.07.09_0.3_1,maxfreq=15kHz,no_noise,source_wav_pooled_oof,ensemble__simple_equal,median,13,1,claim-safe ensemble strategy,0.68284848311660051,163331.99081242038,118202.66718313197,0.68920922928982709,82971.217569619708,63407.683156133273,74613.995582006522,74613.995582006522,1,0.97619047619047628,0.98214285714285698,0.92307692307692313,1,0.8571428571428571,0.92307692307692313,0.9285714285714286,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_no_noise/maxfreq=15kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_no_noise.csv
20260903_selected_log_architecture,2025.07.09_0.3_1,maxfreq=15kHz,no_noise,source_wav_pooled_oof,ensemble__prediction_max,median,13,1,claim-safe ensemble strategy,0.56651928792807427,190951.35663247321,116813.73085937275,0.85207247668897135,57242.408626114622,48437.213701514003,32072.651832006522,32072.651832006522,1,0.95238095238095244,0.96825396825396814,0.76923076923076927,0.75,0.8571428571428571,0.80000000000000004,0.76190476190476208,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_no_noise/maxfreq=15kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_no_noise.csv
20260903_selected_log_architecture,2025.07.09_0.3_1,maxfreq=15kHz,no_noise,source_wav_pooled_oof,ensemble__inner_holdout,median,13,0,legacy sample-level inner holdout; source-WAV leakage,0.73461665864496228,149408.28754581025,109346.88759141391,0.78952110840046652,68280.65531342545,53015.301208656856,87054.67568200652,87054.67568200652,1,0.97619047619047628,0.98214285714285698,0.92307692307692313,1,0.8571428571428571,0.92307692307692313,0.9285714285714286,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_no_noise/maxfreq=15kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_no_noise.csv
20260903_selected_log_architecture,2025.07.09_0.3_1,maxfreq=15kHz,no_noise,source_wav_pooled_oof,ensemble__val_fold_legacy,median,13,0,outer-validation labels were used to choose weights,0.70901211787035634,156449.90759721812,113789.24272543966,0.74004141325219797,75883.174371337067,59371.632420418973,77765.483782006544,77765.483782006544,1,0.97619047619047628,0.98214285714285698,0.92307692307692313,1,0.8571428571428571,0.92307692307692313,0.9285714285714286,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_no_noise/maxfreq=15kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_no_noise.csv
20260903_selected_log_architecture,2025.07.09_0.3_1,maxfreq=22kHz,no_noise,source_wav_pooled_oof,rf,median,13,1,outer-fold prediction,0.47386204322352277,210371.87421000458,148186.50338861134,0.15923188806564625,136468.21856431139,103825.16177916642,88569.995532006607,88569.995532006607,1,0.83333333333333337,0.8806122448979592,0.69230769230769229,0.80000000000000004,0.5714285714285714,0.66666666666666663,0.70238095238095233,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_no_noise/maxfreq=22kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_no_noise.csv
20260903_selected_log_architecture,2025.07.09_0.3_1,maxfreq=22kHz,no_noise,source_wav_pooled_oof,cnntf_v2_gap,median,13,1,outer-fold prediction,0.83733094130327268,116974.26794482737,88906.031682849076,0.84682336307101302,58249.16063261767,43415.90909346503,42206.285667993478,42206.285667993478,1,1,0.99999999999999978,1,1,1,1,1,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_no_noise/maxfreq=22kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_no_noise.csv
20260903_selected_log_architecture,2025.07.09_0.3_1,maxfreq=22kHz,no_noise,source_wav_pooled_oof,alexnet,median,13,1,outer-fold prediction,0.74983453628555297,145061.29022506109,108319.96509128482,0.71022540413151369,80116.79380312805,52656.813889845682,22479.270067993435,22479.270067993435,1,1,0.99999999999999978,1,1,1,1,1,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_no_noise/maxfreq=22kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_no_noise.csv
20260903_selected_log_architecture,2025.07.09_0.3_1,maxfreq=22kHz,no_noise,source_wav_pooled_oof,ensemble__simple_equal,median,13,1,claim-safe ensemble strategy,0.71780259623342979,154068.68155622802,111508.10925361133,0.6807874882179864,84087.871474402244,57364.620114880709,7259.6622320065508,7259.6622320065508,1,1,0.99999999999999978,0.92307692307692313,1,0.8571428571428571,0.92307692307692313,0.9285714285714286,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_no_noise/maxfreq=22kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_no_noise.csv
20260903_selected_log_architecture,2025.07.09_0.3_1,maxfreq=22kHz,no_noise,source_wav_pooled_oof,ensemble__prediction_max,median,13,1,claim-safe ensemble strategy,0.57467858026478758,189145.70610795246,115164.0352993875,0.83950799792738029,59623.862114766664,47133.625614893601,43864.785717993393,43864.785717993393,1,1,0.99999999999999978,0.92307692307692313,0.875,1,0.93333333333333335,0.91666666666666674,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_no_noise/maxfreq=22kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_no_noise.csv
20260903_selected_log_architecture,2025.07.09_0.3_1,maxfreq=22kHz,no_noise,source_wav_pooled_oof,ensemble__inner_holdout,median,13,0,legacy sample-level inner holdout; source-WAV leakage,0.79783557867651,130403.79268178993,95086.380105720586,0.8181786240310317,63462.3100526161,41912.485806655,33720.258217993425,33720.258217993425,1,1,0.99999999999999978,1,1,1,1,1,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_no_noise/maxfreq=22kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_no_noise.csv
20260903_selected_log_architecture,2025.07.09_0.3_1,maxfreq=22kHz,no_noise,source_wav_pooled_oof,ensemble__val_fold_legacy,median,13,0,outer-validation labels were used to choose weights,0.76510255326014942,140564.93860146074,101589.48658214879,0.77463074153724343,70654.649185896094,46814.670770021672,16179.224517993396,16179.224517993396,1,1,0.99999999999999978,1,1,1,1,1,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_no_noise/maxfreq=22kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_no_noise.csv
20260903_selected_log_architecture,2025.07.09_0.3_1,maxfreq=3kHz,no_noise,source_wav_pooled_oof,rf,median,13,1,outer-fold prediction,0.4476887561243118,215540.95435782126,150717.53313091904,0.21015705713981436,132270.73827393583,101494.30017202356,89001.526782006607,89001.526782006607,1,0.83333333333333337,0.8806122448979592,0.61538461538461542,0.66666666666666663,0.5714285714285714,0.61538461538461542,0.61904761904761907,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_no_noise/maxfreq=3kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_no_noise.csv
20260903_selected_log_architecture,2025.07.09_0.3_1,maxfreq=3kHz,no_noise,source_wav_pooled_oof,cnntf_v2_gap,median,13,1,outer-fold prediction,0.32664718622623035,237990.26839805444,160566.66346282951,-0.65234424050368656,191312.64319557525,99378.042512878819,2784.3950679934351,2784.3950679934351,1,0.80952380952380942,0.88095238095238093,0.76923076923076927,0.75,0.8571428571428571,0.80000000000000004,0.76190476190476208,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_no_noise/maxfreq=3kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_no_noise.csv
20260903_selected_log_architecture,2025.07.09_0.3_1,maxfreq=3kHz,no_noise,source_wav_pooled_oof,alexnet,median,13,1,outer-fold prediction,0.39506589045378981,225575.48288273715,161033.81482368347,-0.82269375362668984,200932.53302316289,122368.81580946474,24898.879417993478,24898.879417993478,1,0.78571428571428559,0.85238095238095224,0.76923076923076927,0.75,0.8571428571428571,0.80000000000000004,0.76190476190476208,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_no_noise/maxfreq=3kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_no_noise.csv
20260903_selected_log_architecture,2025.07.09_0.3_1,maxfreq=3kHz,no_noise,source_wav_pooled_oof,ensemble__simple_equal,median,13,1,claim-safe ensemble strategy,0.41011765344562712,222751.45974572428,152298.22199168446,-0.33577645314228488,172012.61502569809,103490.71892575233,15473.130982006551,15473.130982006551,1,0.80952380952380942,0.88095238095238093,0.76923076923076927,0.83333333333333337,0.7142857142857143,0.76923076923076927,0.77380952380952395,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_no_noise/maxfreq=3kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_no_noise.csv
20260903_selected_log_architecture,2025.07.09_0.3_1,maxfreq=3kHz,no_noise,source_wav_pooled_oof,ensemble__prediction_max,median,13,1,claim-safe ensemble strategy,0.42793899871917351,219360.80445041772,148988.02282552182,0.48478474667533078,106828.65550132154,65370.680912878823,51684.004467993393,51684.004467993393,1,0.83333333333333337,0.8885281385281385,0.69230769230769229,0.66666666666666663,0.8571428571428571,0.75,0.6785714285714286,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_no_noise/maxfreq=3kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_no_noise.csv
20260903_selected_log_architecture,2025.07.09_0.3_1,maxfreq=3kHz,no_noise,source_wav_pooled_oof,ensemble__inner_holdout,median,13,0,legacy sample-level inner holdout; source-WAV leakage,0.36816374045897426,230536.73166636832,154511.03698899219,-0.56003359688073262,185891.8639864694,105195.74886860947,6079.8168820065912,6079.8168820065912,1,0.80952380952380942,0.88095238095238093,0.69230769230769229,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.69047619047619058,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_no_noise/maxfreq=3kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_no_noise.csv
20260903_selected_log_architecture,2025.07.09_0.3_1,maxfreq=3kHz,no_noise,source_wav_pooled_oof,ensemble__val_fold_legacy,median,13,0,outer-validation labels were used to choose weights,0.43564891027390595,217877.58014627435,150813.99329899222,-0.189919779392554,162349.98331446727,102474.48624003805,30818.520782006555,30818.520782006555,1,0.80952380952380953,0.87662337662337664,0.76923076923076927,0.83333333333333337,0.7142857142857143,0.76923076923076927,0.77380952380952395,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_no_noise/maxfreq=3kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_no_noise.csv
20260903_selected_log_architecture,2025.07.09_0.3_1,maxfreq=5kHz,no_noise,source_wav_pooled_oof,rf,median,13,1,outer-fold prediction,0.4772095012148494,209701.57977126946,147292.55025707287,0.22523545747275686,131002.10523179398,102998.34035059498,95656.323682006565,95656.323682006565,1,0.83333333333333337,0.8806122448979592,0.61538461538461542,0.66666666666666663,0.5714285714285714,0.61538461538461542,0.61904761904761907,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_no_noise/maxfreq=5kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_no_noise.csv
20260903_selected_log_architecture,2025.07.09_0.3_1,maxfreq=5kHz,no_noise,source_wav_pooled_oof,cnntf_v2_gap,median,13,1,outer-fold prediction,0.42548840055262727,219830.15186932296,144591.10762909398,0.50286202984418127,104937.78038458539,77750.327219512852,26653.348217993393,26653.348217993393,1,0.83333333333333337,0.88571428571428568,0.69230769230769229,0.66666666666666663,0.8571428571428571,0.75,0.6785714285714286,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_no_noise/maxfreq=5kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_no_noise.csv
20260903_selected_log_architecture,2025.07.09_0.3_1,maxfreq=5kHz,no_noise,source_wav_pooled_oof,alexnet,median,13,1,outer-fold prediction,0.55245327170349279,194024.71424066677,139667.89535649383,-0.2016007969411171,163144.90312300692,121263.93299517901,4019.5200679934351,4019.5200679934351,1,0.9285714285714286,0.95714285714285707,0.76923076923076927,1,0.5714285714285714,0.72727272727272729,0.7857142857142857,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_no_noise/maxfreq=5kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_no_noise.csv
20260903_selected_log_architecture,2025.07.09_0.3_1,maxfreq=5kHz,no_noise,source_wav_pooled_oof,ensemble__simple_equal,median,13,1,claim-safe ensemble strategy,0.49311261871844936,206487.42053871299,137572.0406863332,0.22214916901370207,131262.77051716638,88367.419229166422,16644.375782006537,16644.375782006537,1,0.85714285714285721,0.89761904761904754,0.76923076923076927,0.83333333333333337,0.7142857142857143,0.76923076923076927,0.77380952380952395,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_no_noise/maxfreq=5kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_no_noise.csv
20260903_selected_log_architecture,2025.07.09_0.3_1,maxfreq=5kHz,no_noise,source_wav_pooled_oof,ensemble__prediction_max,median,13,1,claim-safe ensemble strategy,0.41687761847471172,221471.43244580159,143831.12532104424,0.52630622921464176,102433.55452658258,75932.708912369999,30202.191917993478,30202.191917993478,1,0.83333333333333337,0.88571428571428568,0.69230769230769229,0.66666666666666663,0.8571428571428571,0.75,0.6785714285714286,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_no_noise/maxfreq=5kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_no_noise.csv
20260903_selected_log_architecture,2025.07.09_0.3_1,maxfreq=5kHz,no_noise,source_wav_pooled_oof,ensemble__inner_holdout,median,13,0,legacy sample-level inner holdout; source-WAV leakage,0.49426875016153149,206251.80323164645,136091.46740171782,0.232576996092411,130379.95089785775,84582.260657737861,2541.809782006545,2541.809782006545,1,0.88095238095238093,0.9129251700680272,0.76923076923076927,0.83333333333333337,0.7142857142857143,0.76923076923076927,0.77380952380952395,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_no_noise/maxfreq=5kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_no_noise.csv
20260903_selected_log_architecture,2025.07.09_0.3_1,maxfreq=5kHz,no_noise,source_wav_pooled_oof,ensemble__val_fold_legacy,median,13,0,outer-validation labels were used to choose weights,0.51119028560904334,202771.90127221728,136999.51907295638,0.25230384131036621,128693.31300382569,88636.993868609497,14906.633482006611,14906.633482006611,1,0.88095238095238093,0.9129251700680272,0.76923076923076927,0.83333333333333337,0.7142857142857143,0.76923076923076927,0.77380952380952395,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_no_noise/maxfreq=5kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_no_noise.csv
20260903_selected_log_architecture,2025.07.09_0.3_1,maxfreq=10kHz,-12,source_wav_pooled_oof,rf,median,13,1,outer-fold prediction,0.44675154996792221,215723.75046156507,167549.59052041639,-0.45143216293573207,179304.74302332359,137193.05910059498,157320.44868200656,157320.44868200656,1,0.73809523809523814,0.83733766233766227,0.69230769230769229,0.80000000000000004,0.5714285714285714,0.66666666666666663,0.70238095238095233,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_reference_SNR=-12/maxfreq=10kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_-12.csv
20260903_selected_log_architecture,2025.07.09_0.3_1,maxfreq=10kHz,-12,source_wav_pooled_oof,cnntf_v2_gap,median,13,1,outer-fold prediction,0.50115022927414676,204843.76411429144,144418.26300503177,0.5596013336533342,98768.032852859193,76002.059100594983,45043.698682006565,45043.698682006565,1,0.88095238095238104,0.90873015873015861,0.76923076923076927,0.83333333333333337,0.7142857142857143,0.76923076923076927,0.77380952380952395,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_reference_SNR=-12/maxfreq=10kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_-12.csv
